time_s,Test_ID,command_pct,rpm,thrust_n,torque_nm,shaft_power_w,voltage_v,current_a,electrical_power_w,motor_temp_c,esc_temp_c,vibration_x_g,vibration_y_g,vibration_z_g,airflow_mps,ambient_temp_c
30.167969,0,0,934.81,0.9017,0.04583,4.49,50.203,2.268,113.87,35.793,31.786,0.008294,0.017195,0.008159,4.041,23.517
30.171875,0,0,927.87,0.7622,0.03919,3.81,50.222,2.247,112.83,35.788,31.782,-0.011596,-0.021518,0.014066,3.931,23.517
30.175781,0,0,925.65,0.7875,0.03754,3.64,50.225,2.396,120.35,35.783,31.777,-0.006778,-0.021402,0.010417,4.048,23.517
30.179688,0,0,912.52,0.8344,0.04205,4.02,50.208,2.325,116.75,35.778,31.772,0.002305,0.012536,0.005195,3.923,23.517
30.183594,0,0,905.57,0.8021,0.04336,4.11,50.216,2.185,109.71,35.773,31.768,-0.002795,-0.015166,0.011048,3.947,23.517
30.187500,0,0,901.41,0.8551,0.04324,4.08,50.213,2.456,123.33,35.768,31.763,-0.007291,-0.018488,0.007923,3.865,23.517
30.191406,0,0,904.96,0.8713,0.04491,4.26,50.225,2.311,116.06,35.763,31.758,0.004908,0.000877,-0.009502,3.976,23.517
30.195313,0,0,894.45,0.7963,0.03617,3.39,50.217,2.234,112.19,35.758,31.754,0.024898,0.017181,0.009528,3.810,23.517
30.199219,0,0,891.26,0.7792,0.04625,4.32,50.215,2.208,110.89,35.753,31.749,-0.004537,-0.021252,0.008213,3.859,23.517
30.203125,0,0,885.28,0.8173,0.03647,3.38,50.235,2.277,114.39,35.748,31.744,-0.007762,-0.012995,0.006823,3.958,23.517
30.207031,0,0,874.72,0.8240,0.03878,3.55,50.210,2.144,107.64,35.743,31.740,0.002907,-0.000821,-0.006537,3.723,23.517
30.210938,0,0,870.20,0.7453,0.03964,3.61,50.231,2.358,118.46,35.738,31.735,0.023148,0.009766,0.004906,3.763,23.517
30.214844,0,0,873.53,0.8122,0.03434,3.14,50.223,2.164,108.66,35.733,31.730,-0.015229,-0.000194,-0.006589,3.858,23.517
30.218750,0,0,868.57,0.7938,0.02707,2.46,50.221,2.326,116.79,35.728,31.726,-0.003629,-0.006480,-0.000985,3.721,23.517
30.222656,0,0,853.11,0.7037,0.03528,3.15,50.228,2.182,109.62,35.723,31.721,-0.013228,-0.004492,-0.002891,3.793,23.517
30.226563,0,0,854.04,0.7159,0.03146,2.81,50.219,2.114,106.18,35.718,31.716,0.015241,0.002061,-0.005423,3.594,23.517
30.230469,0,0,856.10,0.6525,0.03485,3.12,50.256,2.210,111.06,35.713,31.711,0.007854,-0.002261,-0.010882,3.755,23.517
30.234375,0,0,846.22,0.7042,0.03344,2.96,50.219,2.336,117.31,35.708,31.707,0.003974,-0.003863,-0.004911,3.667,23.517
30.238281,0,0,843.74,0.7776,0.03890,3.44,50.228,2.281,114.57,35.703,31.702,0.016417,0.003281,-0.001323,3.568,23.516
30.242188,0,0,840.23,0.7290,0.02717,2.39,50.210,2.211,111.01,35.698,31.698,-0.003326,-0.014590,0.007967,3.678,23.516
30.246094,0,0,828.14,0.6155,0.02982,2.59,50.225,2.275,114.24,35.693,31.693,-0.002811,-0.005723,0.001583,3.552,23.516
30.250000,0,0,828.67,0.7009,0.02987,2.59,50.240,2.086,104.80,35.688,31.688,-0.017242,0.000036,-0.009517,3.558,23.516
30.253906,0,0,825.30,0.7334,0.03486,3.01,50.210,2.131,107.02,35.683,31.683,0.019511,0.014786,0.006759,3.502,23.516
30.257813,0,0,815.95,0.6271,0.03378,2.89,50.220,2.162,108.58,35.678,31.679,-0.000232,-0.010394,0.002652,3.531,23.516
30.261719,0,0,813.18,0.6189,0.03667,3.12,50.196,2.194,110.11,35.673,31.674,0.021680,0.015140,0.008165,3.545,23.516
30.265625,0,0,809.84,0.7003,0.02437,2.07,50.221,2.082,104.57,35.668,31.669,-0.003089,-0.015580,0.007219,3.524,23.516
30.269531,0,0,805.23,0.5304,0.01874,1.58,50.247,2.095,105.26,35.663,31.665,0.020824,0.005147,-0.003065,3.564,23.516
30.273438,0,0,806.55,0.7030,0.03030,2.56,50.224,2.156,108.29,35.658,31.660,-0.004710,0.004882,-0.001424,3.534,23.516
30.277344,0,0,792.32,0.6255,0.03781,3.14,50.184,2.233,112.08,35.653,31.655,-0.016433,-0.001793,-0.009077,3.465,23.516
30.281250,0,0,789.77,0.6023,0.02821,2.33,50.217,2.184,109.67,35.648,31.651,-0.007314,-0.016390,0.011967,3.399,23.516
30.285156,0,0,785.39,0.6198,0.03241,2.67,50.220,2.092,105.06,35.643,31.646,0.000205,-0.004211,-0.002619,3.409,23.516
30.289063,0,0,780.09,0.5599,0.02645,2.16,50.227,2.106,105.79,35.638,31.641,-0.017004,0.002356,-0.009465,3.486,23.516
30.292969,0,0,780.15,0.5361,0.03438,2.81,50.222,2.220,111.51,35.633,31.637,-0.011073,0.001322,-0.007960,3.433,23.516
30.296875,0,0,775.29,0.6176,0.02825,2.29,50.236,2.201,110.55,35.628,31.632,0.000831,-0.011007,0.001383,3.410,23.516
30.300781,0,0,772.50,0.6061,0.02645,2.14,50.214,2.082,104.56,35.623,31.627,0.018633,0.015851,0.006187,3.421,23.516
30.304688,0,0,761.14,0.5338,0.02394,1.91,50.217,2.164,108.69,35.618,31.623,-0.000996,-0.007155,-0.000254,3.324,23.516
30.308594,0,0,766.43,0.5885,0.03210,2.58,50.220,2.075,104.22,35.613,31.618,0.025196,0.012917,0.005573,3.444,23.516
30.312500,0,0,759.54,0.6286,0.02548,2.03,50.229,2.040,102.47,35.607,31.613,-0.015085,-0.006080,-0.002561,3.345,23.515
30.316406,0,0,758.16,0.4603,0.02806,2.23,50.228,1.993,100.10,35.602,31.609,0.015217,0.016105,0.007709,3.370,23.515
30.320313,0,0,744.09,0.6512,0.02119,1.65,50.243,2.068,103.90,35.597,31.604,0.006878,0.010518,0.006973,3.291,23.515
30.324219,0,0,746.98,0.4238,0.02830,2.21,50.226,2.147,107.85,35.592,31.599,-0.005213,-0.013792,0.006914,3.247,23.515
30.328125,0,0,745.55,0.5778,0.02415,1.89,50.232,2.041,102.51,35.587,31.595,-0.012873,0.002012,-0.007752,3.265,23.515
30.332031,0,0,736.95,0.4945,0.03008,2.32,50.229,2.035,102.24,35.582,31.590,-0.002958,-0.017921,0.008709,3.194,23.515
30.335938,0,0,735.61,0.5470,0.03096,2.39,50.219,2.074,104.14,35.577,31.585,-0.005923,0.001600,-0.003919,3.211,23.515
30.339844,0,0,728.50,0.4701,0.01982,1.51,50.228,2.138,107.36,35.572,31.581,0.004369,-0.004055,-0.005151,3.077,23.515
30.343750,0,0,723.51,0.4722,0.02914,2.21,50.217,2.021,101.47,35.567,31.576,-0.010101,-0.001553,-0.003864,3.013,23.515
30.347656,0,0,718.71,0.5733,0.02679,2.02,50.242,1.972,99.10,35.562,31.571,-0.005401,-0.014147,0.007956,3.125,23.515
30.351563,0,0,713.42,0.5351,0.02441,1.82,50.242,1.947,97.81,35.557,31.567,-0.009536,0.001811,-0.008021,2.983,23.515
30.355469,0,0,709.01,0.4668,0.02134,1.58,50.226,2.036,102.25,35.552,31.562,-0.015166,-0.005258,0.000438,3.145,23.515
30.359375,0,0,706.24,0.5223,0.02933,2.17,50.249,1.978,99.41,35.547,31.557,0.006141,0.001362,-0.011284,3.067,23.515
30.363281,0,0,704.80,0.4642,0.02672,1.97,50.263,1.921,96.57,35.542,31.552,-0.011214,-0.009351,0.005717,3.107,23.515
30.367188,0,0,704.77,0.4454,0.01435,1.06,50.258,1.959,98.44,35.537,31.548,-0.010970,-0.007982,0.003114,2.993,23.515
30.371094,0,0,696.91,0.4173,0.02295,1.68,50.245,2.064,103.69,35.532,31.543,-0.014350,-0.000020,-0.007668,3.108,23.515
30.375000,0,0,692.49,0.4207,0.02553,1.85,50.224,1.965,98.71,35.527,31.538,-0.004638,-0.014696,0.011377,2.949,23.515
30.378906,0,0,687.52,0.4241,0.01918,1.38,50.235,1.898,95.35,35.522,31.534,0.018503,0.015458,0.010580,3.073,23.515
30.382813,0,0,685.21,0.4064,0.02790,2.00,50.244,1.991,100.03,35.517,31.529,0.000224,0.006209,0.004170,2.999,23.515
30.386719,0,0,671.73,0.4373,0.02171,1.53,50.242,1.961,98.51,35.511,31.524,0.019007,0.009342,0.001208,2.926,23.514
30.390625,0,0,676.23,0.5563,0.01579,1.12,50.245,1.903,95.60,35.506,31.520,-0.002324,-0.013635,0.005592,2.879,23.514
30.394531,0,0,676.61,0.5111,0.01953,1.38,50.267,1.920,96.51,35.501,31.515,-0.017866,0.001630,-0.005504,2.905,23.514
30.398438,0,0,671.56,0.5202,0.01541,1.08,50.252,1.852,93.08,35.496,31.510,0.014680,0.003332,-0.006471,3.011,23.514
30.402344,0,0,667.37,0.4078,0.02535,1.77,50.234,2.023,101.63,35.491,31.506,0.019900,0.010873,0.003337,2.964,23.514
30.406250,0,0,662.83,0.4284,0.01665,1.16,50.215,1.863,93.56,35.486,31.501,-0.007876,0.004251,-0.004484,2.936,23.514
30.410156,0,0,660.77,0.4381,0.02528,1.75,50.237,1.982,99.57,35.481,31.496,-0.009850,0.001660,-0.007762,2.864,23.514
30.414063,0,0,660.38,0.4917,0.02070,1.43,50.231,1.860,93.44,35.476,31.491,-0.015239,-0.003474,-0.005074,3.052,23.514
30.417969,0,0,654.72,0.4091,0.02869,1.97,50.244,1.841,92.50,35.471,31.487,-0.007728,0.001755,-0.001582,2.773,23.514
30.421875,0,0,645.71,0.4317,0.01058,0.72,50.271,1.823,91.66,35.466,31.482,0.002574,0.000712,-0.006228,2.813,23.514
30.425781,0,0,642.64,0.4112,0.01245,0.84,50.251,2.004,100.72,35.461,31.477,-0.013049,0.002551,-0.005055,2.675,23.514
30.429688,0,0,642.08,0.3895,0.01409,0.95,50.257,1.981,99.55,35.456,31.473,-0.006334,-0.009575,0.006349,2.802,23.514
30.433594,0,0,634.13,0.3014,0.01755,1.17,50.247,1.971,99.03,35.451,31.468,-0.007764,-0.010593,0.001795,2.766,23.514
30.437500,0,0,630.90,0.4583,0.02319,1.53,50.252,1.846,92.76,35.445,31.463,0.009839,0.014191,0.006585,2.807,23.514
30.441406,0,0,628.46,0.3363,0.01361,0.90,50.251,1.828,91.84,35.440,31.459,-0.013929,0.001984,-0.006524,2.713,23.514
30.445313,0,0,620.84,0.3644,0.00950,0.62,50.241,1.897,95.30,35.435,31.454,0.006089,0.017079,0.007936,2.736,23.514
30.449219,0,0,624.93,0.3535,0.01702,1.11,50.243,1.919,96.42,35.430,31.449,0.014780,0.009845,0.003252,2.803,23.514
30.453125,0,0,619.46,0.3580,0.02195,1.42,50.263,1.866,93.78,35.425,31.445,-0.002766,-0.002964,-0.004647,2.618,23.514
30.457031,0,0,622.66,0.4353,0.02170,1.41,50.237,1.977,99.33,35.420,31.440,0.013967,0.016154,0.007468,2.636,23.514
30.460938,0,0,613.77,0.4096,0.01970,1.27,50.255,1.939,97.44,35.415,31.435,-0.008529,-0.015227,0.007569,2.631,23.513
30.464844,0,0,609.79,0.3592,0.01918,1.22,50.245,1.875,94.20,35.410,31.431,-0.008405,-0.012855,0.005536,2.596,23.513
30.468750,0,0,605.01,0.4024,0.01323,0.84,50.235,1.839,92.41,35.405,31.426,0.016006,0.003377,-0.001797,2.525,23.513
30.472656,0,0,603.41,0.3927,0.02266,1.43,50.224,1.900,95.44,35.400,31.421,-0.003271,-0.002837,-0.000282,2.670,23.513
30.476563,0,0,601.04,0.3672,0.01456,0.92,50.247,1.882,94.56,35.395,31.417,0.010084,-0.001879,-0.009959,2.661,23.513
30.480469,0,0,596.32,0.3784,0.02008,1.25,50.270,1.856,93.28,35.390,31.412,-0.003524,0.002403,-0.004223,2.656,23.513
30.484375,0,0,593.10,0.2958,0.01818,1.13,50.277,1.842,92.61,35.385,31.407,0.005675,0.000140,-0.005318,2.496,23.513
30.488281,0,0,582.45,0.2731,0.01540,0.94,50.274,1.804,90.68,35.380,31.403,0.001913,0.008745,-0.000128,2.523,23.513
30.492188,0,0,584.49,0.3439,0.01823,1.12,50.224,1.865,93.68,35.375,31.398,0.008862,0.015189,0.007215,2.491,23.513
30.496094,0,0,582.87,0.3013,0.01613,0.98,50.234,1.911,95.99,35.370,31.393,0.009640,0.003272,-0.003957,2.464,23.513
30.500000,0,0,579.73,0.3586,0.02196,1.33,50.253,1.847,92.82,35.365,31.389,-0.013254,-0.003789,-0.000930,2.428,23.513
30.503906,0,0,577.66,0.3470,0.01217,0.74,50.268,1.865,93.76,35.359,31.384,-0.010359,-0.010688,0.000869,2.398,23.513
30.507813,0,0,575.22,0.3581,0.02187,1.32,50.238,1.894,95.14,35.354,31.380,-0.001230,-0.006665,0.001523,2.517,23.513
30.511719,0,0,576.02,0.2374,0.01282,0.77,50.257,1.707,85.79,35.349,31.375,-0.009032,0.002459,-0.001896,2.647,23.513
30.515625,0,0,567.90,0.2231,0.00907,0.54,50.249,1.793,90.09,35.344,31.370,-0.013888,-0.001216,-0.009298,2.519,23.513
30.519531,0,0,565.51,0.3903,0.01547,0.92,50.266,1.907,95.85,35.339,31.366,-0.010327,-0.011549,0.003366,2.466,23.513
30.523438,0,0,561.68,0.3994,0.02214,1.30,50.270,1.707,85.82,35.334,31.361,-0.014537,-0.004283,-0.003145,2.546,23.513
30.527344,0,0,555.70,0.3689,0.00915,0.53,50.222,1.833,92.05,35.329,31.356,-0.010532,-0.002346,-0.003551,2.432,23.513
30.531250,0,0,553.77,0.2486,0.01988,1.15,50.251,1.899,95.44,35.324,31.352,-0.013316,0.001247,-0.007821,2.529,23.512
30.535156,0,0,552.77,0.2448,0.01298,0.75,50.266,1.744,87.65,35.319,31.347,0.008439,-0.002898,-0.006939,2.374,23.512
30.539063,0,0,549.61,0.3724,0.01106,0.64,50.283,1.743,87.62,35.314,31.342,-0.011135,0.000983,-0.001217,2.399,23.512
30.542969,0,0,541.33,0.3098,0.02145,1.22,50.281,1.757,88.36,35.309,31.338,-0.003272,-0.016160,0.008904,2.345,23.512
30.546875,0,0,542.55,0.2480,0.02222,1.26,50.252,1.809,90.92,35.304,31.333,0.015444,0.004308,-0.001041,2.343,23.512
30.550781,0,0,540.03,0.2272,0.01367,0.77,50.253,1.723,86.57,35.299,31.328,-0.001287,0.002975,0.003582,2.376,23.512
30.554688,0,0,536.48,0.3225,0.01287,0.72,50.262,1.673,84.07,35.293,31.324,0.016071,0.003647,-0.000838,2.376,23.512
30.558594,0,0,536.69,0.3395,0.00997,0.56,50.255,1.833,92.13,35.288,31.319,0.005935,0.000831,-0.007071,2.347,23.512
30.562500,0,0,531.54,0.2471,0.01376,0.77,50.256,1.813,91.11,35.283,31.314,-0.011757,-0.000772,-0.004694,2.258,23.512
30.566406,0,0,531.10,0.2808,0.02204,1.23,50.249,1.637,82.26,35.278,31.310,-0.006482,-0.014170,0.004307,2.308,23.512
30.570313,0,0,522.90,0.2984,0.01679,0.92,50.246,1.771,88.97,35.273,31.305,0.002287,-0.004064,-0.000545,2.301,23.512
30.574219,0,0,518.27,0.2481,0.01144,0.62,50.262,1.817,91.31,35.268,31.300,0.013294,0.013472,0.004828,2.225,23.512
30.578125,0,0,519.60,0.3605,0.01226,0.67,50.252,1.691,84.95,35.263,31.296,-0.014409,0.000129,-0.006308,2.315,23.512
30.582031,0,0,510.02,0.2249,0.02001,1.07,50.264,1.761,88.53,35.258,31.291,-0.002721,0.004910,0.000422,2.185,23.512
30.585938,0,0,517.83,0.2530,0.01941,1.05,50.253,1.806,90.78,35.253,31.286,-0.000738,0.007124,0.001535,2.221,23.512
30.589844,0,0,512.07,0.3021,0.01305,0.70,50.249,1.807,90.79,35.248,31.282,0.011603,0.012232,0.006932,2.311,23.512
30.593750,0,0,506.47,0.2553,0.00936,0.50,50.260,1.702,85.53,35.243,31.277,0.016869,0.001943,-0.003428,2.054,23.512
30.597656,0,0,507.39,0.2332,0.01034,0.55,50.246,1.682,84.53,35.238,31.273,-0.009009,0.001624,-0.005056,2.283,23.512
30.601563,0,0,504.78,0.3065,0.01096,0.58,50.261,1.808,90.89,35.233,31.268,0.000078,-0.002833,0.000887,2.104,23.512
30.605469,0,0,498.21,0.2768,0.01670,0.87,50.261,1.702,85.53,35.228,31.263,0.015966,0.009850,0.006390,2.190,23.511
30.609375,0,0,491.25,0.2819,0.02360,1.21,50.243,1.701,85.47,35.223,31.259,-0.003249,-0.012931,0.007598,2.205,23.511
30.613281,0,0,497.43,0.2156,0.00781,0.41,50.274,1.659,83.39,35.217,31.254,-0.014187,0.000879,-0.006365,2.249,23.511
30.617188,0,0,494.44,0.2556,0.01137,0.59,50.265,1.692,85.07,35.212,31.249,0.008252,-0.001683,-0.007817,2.117,23.511
30.621094,0,0,491.33,0.2334,0.00530,0.27,50.285,1.647,82.81,35.207,31.245,-0.012295,-0.002111,-0.004562,2.022,23.511
30.625000,0,0,487.03,0.1181,0.01036,0.53,50.276,1.636,82.26,35.202,31.240,-0.007683,-0.016436,0.005830,2.101,23.511
30.628906,0,0,481.96,0.2950,0.00488,0.25,50.249,1.643,82.56,35.197,31.235,0.005413,0.010432,0.005951,2.071,23.511
30.632813,0,0,477.58,0.2410,0.00597,0.30,50.259,1.713,86.07,35.192,31.231,-0.014091,0.001820,-0.006702,2.032,23.511
30.636719,0,0,476.44,0.2322,0.01129,0.56,50.262,1.712,86.06,35.187,31.226,0.009145,-0.001046,-0.004886,2.107,23.511
30.640625,0,0,478.29,0.2185,0.00901,0.45,50.256,1.661,83.47,35.182,31.222,0.014631,0.003841,-0.003824,2.042,23.511
30.644531,0,0,475.99,0.1534,0.00994,0.50,50.256,1.736,87.27,35.177,31.217,0.011668,0.013336,0.004320,2.119,23.511
30.648438,0,0,470.65,0.3140,0.01408,0.69,50.265,1.551,77.98,35.172,31.212,0.000975,-0.003132,-0.002245,2.178,23.511
30.652344,0,0,464.46,0.2661,0.00370,0.18,50.244,1.715,86.18,35.167,31.208,0.008929,0.002097,-0.003570,1.962,23.511
30.656250,0,0,469.36,0.2454,0.00651,0.32,50.239,1.650,82.91,35.162,31.203,-0.014520,-0.002008,-0.005452,2.075,23.511
30.660156,0,0,462.82,0.2350,0.00656,0.32,50.240,1.748,87.80,35.157,31.198,-0.005390,-0.009551,0.005091,2.081,23.511
30.664063,0,0,459.23,0.2219,0.00919,0.44,50.265,1.640,82.45,35.152,31.194,-0.010229,-0.007108,-0.000561,2.100,23.511
30.667969,0,0,463.16,0.1598,0.00860,0.42,50.255,1.623,81.54,35.146,31.189,-0.013136,-0.004840,-0.004211,1.997,23.511
30.671875,0,0,449.63,0.1863,0.01278,0.60,50.290,1.686,84.80,35.141,31.185,-0.009564,-0.001256,-0.006306,1.819,23.511
30.675781,0,0,454.70,0.2356,0.01039,0.49,50.285,1.574,79.17,35.136,31.180,-0.002357,-0.005134,0.001772,2.050,23.510
30.679688,0,0,446.20,0.2705,0.00293,0.14,50.280,1.669,83.94,35.131,31.175,0.013886,0.008151,0.004616,1.891,23.510
30.683594,0,0,439.47,0.1729,0.01328,0.61,50.245,1.676,84.21,35.126,31.171,-0.012453,-0.000062,-0.005669,1.995,23.510
30.687500,0,0,442.22,0.1695,0.01346,0.62,50.255,1.681,84.46,35.121,31.166,0.015553,0.007982,-0.001335,2.008,23.510
30.691406,0,0,436.61,0.2274,0.01903,0.87,50.271,1.568,78.80,35.116,31.162,0.002317,-0.002227,-0.008210,1.806,23.510
30.695313,0,0,434.80,0.0995,0.00000,0.00,50.273,1.589,79.88,35.111,31.157,-0.000309,-0.003920,-0.002091,1.934,23.510
30.699219,0,0,439.58,0.2518,0.00811,0.37,50.299,1.584,79.68,35.106,31.152,-0.004257,0.002401,-0.002193,1.936,23.510
30.703125,0,0,437.85,0.2571,0.02168,0.99,50.263,1.628,81.85,35.101,31.148,0.010362,0.015828,0.006280,1.926,23.510
30.707031,0,0,429.89,0.2528,0.00817,0.37,50.275,1.589,79.87,35.096,31.143,0.003283,0.006737,0.004927,1.843,23.510
30.710938,0,0,431.66,0.2221,0.01770,0.80,50.294,1.526,76.75,35.091,31.138,-0.003525,0.005235,-0.001188,1.922,23.510
30.714844,0,0,428.87,0.2414,0.01145,0.51,50.280,1.769,88.94,35.086,31.134,-0.003163,-0.013480,0.005685,1.892,23.510
30.718750,0,0,424.80,0.1329,0.00248,0.11,50.271,1.542,77.53,35.081,31.129,0.002250,-0.006608,0.003834,1.801,23.510
30.722656,0,0,415.12,0.0861,0.00200,0.09,50.280,1.578,79.33,35.075,31.125,-0.004108,-0.010208,0.005488,1.797,23.510
30.726563,0,0,418.41,0.1290,0.00558,0.24,50.297,1.541,77.53,35.070,31.120,0.010032,0.001217,-0.005857,1.907,23.510
30.730469,0,0,423.24,0.1403,0.00902,0.40,50.255,1.703,85.59,35.065,31.115,-0.014146,0.001972,-0.004694,1.793,23.510
30.734375,0,0,415.36,0.1631,0.01101,0.48,50.270,1.590,79.93,35.060,31.111,-0.011267,0.000578,-0.006827,1.753,23.510
30.738281,0,0,412.48,0.2077,0.01173,0.51,50.257,1.618,81.34,35.055,31.106,0.004492,-0.002150,-0.007043,1.755,23.510
30.742188,0,0,410.91,0.1541,0.00021,0.01,50.252,1.623,81.56,35.050,31.102,-0.002540,-0.010818,0.005086,1.673,23.510
30.746094,0,0,412.50,0.2112,0.01528,0.66,50.292,1.546,77.77,35.045,31.097,0.000757,-0.000865,-0.004209,1.748,23.510
30.750000,0,0,399.82,0.1175,0.01099,0.46,50.251,1.584,79.60,35.040,31.093,-0.005223,0.000175,-0.004296,1.726,23.509
30.753906,0,0,407.90,0.1676,0.00365,0.16,50.282,1.643,82.64,35.035,31.088,0.012175,0.013607,0.005012,1.798,23.509
30.757813,0,0,405.06,0.1925,0.01145,0.49,50.253,1.583,79.53,35.030,31.083,-0.003949,-0.009452,0.003299,1.704,23.509
30.761719,0,0,398.51,0.0627,0.00465,0.19,50.273,1.659,83.41,35.025,31.079,0.004715,-0.000786,-0.005002,1.792,23.509
30.765625,0,0,397.56,0.1326,0.01301,0.54,50.278,1.557,78.27,35.020,31.074,-0.014110,0.001393,-0.005591,1.727,23.509
30.769531,0,0,400.05,0.1450,0.00000,0.00,50.298,1.565,78.72,35.015,31.070,0.012488,0.006404,0.003111,1.755,23.509
30.773438,0,0,391.94,0.2658,0.00000,0.00,50.265,1.578,79.33,35.010,31.065,0.004182,0.009240,0.006790,1.682,23.509
30.777344,0,0,389.90,0.0532,0.00409,0.17,50.248,1.576,79.19,35.005,31.061,0.003035,0.006639,0.002339,1.719,23.509
30.781250,0,0,390.93,0.1183,0.00482,0.20,50.273,1.677,84.28,35.000,31.056,-0.003119,-0.011272,0.007929,1.658,23.509
30.785156,0,0,380.44,0.1838,0.00631,0.25,50.280,1.616,81.25,34.995,31.051,0.012254,0.005517,-0.001430,1.740,23.509
30.789063,0,0,383.77,0.1702,0.00000,0.00,50.298,1.541,77.50,34.990,31.047,-0.006205,-0.000489,-0.001436,1.692,23.509
30.792969,0,0,387.70,0.2085,0.00161,0.07,50.253,1.659,83.37,34.985,31.042,0.001060,0.006939,0.000442,1.638,23.509
30.796875,0,0,382.69,0.1632,0.00546,0.22,50.261,1.446,72.69,34.980,31.038,0.001581,-0.004197,0.000663,1.766,23.509
30.800781,0,0,376.64,0.1554,0.00958,0.38,50.253,1.518,76.30,34.975,31.033,0.003252,-0.000656,-0.005071,1.694,23.509
30.804688,0,0,375.12,0.0577,0.00071,0.03,50.290,1.522,76.55,34.969,31.029,-0.004157,-0.011867,0.005793,1.578,23.509
30.808594,0,0,368.14,0.0973,0.01157,0.45,50.271,1.524,76.60,34.964,31.024,0.006739,0.012819,0.006504,1.654,23.509
30.812500,0,0,372.18,0.1504,0.01052,0.41,50.293,1.526,76.74,34.959,31.019,0.009435,0.007218,0.005301,1.669,23.509
30.816406,0,0,368.30,0.1376,0.00636,0.25,50.273,1.633,82.07,34.954,31.015,0.014926,0.006973,0.001874,1.673,23.509
30.820313,0,0,364.15,0.1123,0.00735,0.28,50.271,1.639,82.38,34.949,31.010,0.009075,0.012246,0.007004,1.580,23.508
30.824219,0,0,368.21,0.0356,0.00556,0.21,50.295,1.495,75.21,34.944,31.006,0.012152,0.007172,0.002554,1.464,23.508
30.828125,0,0,359.97,0.1040,0.00585,0.22,50.284,1.463,73.56,34.939,31.001,-0.001397,0.003950,-0.001704,1.483,23.508
30.832031,0,0,354.58,0.0973,0.00252,0.09,50.279,1.513,76.09,34.934,30.997,0.007789,0.001627,0.000077,1.606,23.508
30.835938,0,0,358.82,0.1371,0.00839,0.32,50.274,1.525,76.67,34.929,30.992,0.002982,-0.002897,-0.002140,1.548,23.508
30.839844,0,0,358.03,0.1401,0.00371,0.14,50.270,1.653,83.09,34.924,30.988,0.008075,0.008997,0.004873,1.575,23.508
30.843750,0,0,351.52,0.2200,0.00220,0.08,50.284,1.419,71.37,34.919,30.983,-0.007606,-0.001382,-0.001210,1.579,23.508
30.847656,0,0,352.54,0.0496,0.01416,0.52,50.301,1.449,72.90,34.914,30.979,0.010022,0.003179,-0.002877,1.603,23.508
30.851563,0,0,350.47,0.1140,0.00738,0.27,50.304,1.506,75.76,34.909,30.974,0.009539,0.005584,-0.000824,1.460,23.508
30.855469,0,0,349.93,0.1857,0.00151,0.06,50.293,1.462,73.54,34.904,30.969,-0.003555,0.003211,-0.000389,1.604,23.508
30.859375,0,0,340.64,0.1591,0.01780,0.64,50.271,1.429,71.81,34.899,30.965,0.010380,0.003845,0.000148,1.446,23.508
30.863281,0,0,343.46,0.0347,0.00000,0.00,50.275,1.455,73.13,34.894,30.960,-0.007571,-0.005672,0.003846,1.581,23.508
30.867188,0,0,342.93,0.0596,0.00941,0.34,50.266,1.453,73.04,34.889,30.956,0.000754,-0.000890,-0.002009,1.494,23.508
30.871094,0,0,342.48,0.1558,0.00968,0.35,50.295,1.446,72.71,34.884,30.951,0.010250,0.003322,-0.001878,1.635,23.508
30.875000,0,0,342.47,0.1679,0.00430,0.15,50.261,1.394,70.04,34.879,30.947,0.012276,0.000028,-0.002658,1.518,23.508
30.878906,0,0,341.02,0.0293,0.00884,0.32,50.299,1.437,72.27,34.874,30.942,-0.001946,-0.009212,0.004427,1.611,23.508
30.882813,0,0,336.49,0.1121,0.01031,0.36,50.287,1.506,75.71,34.869,30.937,0.012567,0.003418,-0.001987,1.384,23.508
30.886719,0,0,333.22,0.0730,0.00425,0.15,50.303,1.491,75.02,34.863,30.933,-0.006318,-0.010920,0.005701,1.490,23.508
30.890625,0,0,329.30,0.1365,0.00254,0.09,50.277,1.464,73.60,34.858,30.928,-0.004718,-0.009760,0.005474,1.437,23.507
30.894531,0,0,327.21,0.0860,0.00521,0.18,50.288,1.536,77.24,34.853,30.924,-0.004861,-0.007799,0.002650,1.324,23.507
30.898438,0,0,325.21,0.0784,0.00096,0.03,50.258,1.464,73.59,34.848,30.919,-0.003282,-0.005218,0.001345,1.337,23.507
30.902344,0,0,332.42,0.1908,0.00873,0.30,50.259,1.527,76.76,34.843,30.915,0.013853,0.003697,0.000023,1.351,23.507
30.906250,0,0,327.52,0.1366,0.00900,0.31,50.282,1.652,83.07,34.839,30.910,-0.010151,-0.004219,-0.001887,1.335,23.507
30.910156,0,0,325.18,0.0765,0.00889,0.30,50.295,1.479,74.40,34.834,30.906,-0.002455,-0.005989,0.004608,1.399,23.507
30.914063,0,0,318.98,0.0430,0.00364,0.12,50.278,1.507,75.76,34.829,30.901,-0.000796,-0.002768,-0.006854,1.508,23.507
30.917969,0,0,318.79,0.0884,0.00719,0.24,50.304,1.404,70.62,34.823,30.897,0.008026,-0.001197,-0.005002,1.397,23.507
30.921875,0,0,319.09,0.1008,0.00000,0.00,50.288,1.438,72.32,34.818,30.892,-0.001588,-0.004725,0.003562,1.521,23.507
