TIME;Battery_Volt_L;Battery_Current_L;RPM_L;Motor_Temp_L;ESC_Temp_Main_L;LHM_Fx;LHM_Mz;LHM_VIBO1x;LHM_VIBO1y;Test_ID;Note_Text
12:42,3;49,6121;6,8806;2808;33,679;32,001;8,06162;0,344537;-0,008375;-0,005437;2;run_2
12:42,3;49,5722;7,0547;2818;33,688;32,008;8,09546;0,347927;0,027063;0,022782;2;run_2
12:42,3;49,5772;6,9290;2824;33,696;32,015;8,20466;0,354058;-0,000291;-0,001448;2;run_2
12:42,3;49,5728;7,0913;2834;33,705;32,022;8,20962;0,350955;0,024069;0,020938;2;run_2
12:42,4;49,5782;7,1555;2844;33,714;32,029;8,25213;0,360369;0,003085;0,002215;2;run_2
12:42,4;49,5673;7,1116;2851;33,723;32,035;8,32841;0,354223;-0,003559;-0,003730;2;run_2
12:42,4;49,5577;7,1412;2859;33,731;32,042;8,30110;0,356450;0,003120;0,002046;2;run_2
12:42,4;49,5562;7,2402;2873;33,740;32,049;8,41321;0,366310;0,033451;0,028420;2;run_2
12:42,4;49,5512;7,1707;2878;33,749;32,056;8,45107;0,365248;0,004260;0,005103;2;run_2
12:42,4;49,5574;7,2908;2888;33,758;32,063;8,50862;0,358050;0,032730;0,028263;2;run_2
12:42,4;49,5524;7,1709;2899;33,767;32,070;8,52177;0,360859;0,025712;0,018980;2;run_2
12:42,4;49,5684;7,3216;2903;33,776;32,077;8,63365;0,370120;0,033314;0,026662;2;run_2
12:42,4;49,5740;7,2856;2912;33,784;32,084;8,71387;0,366497;-0,028957;-0,025074;2;run_2
12:42,4;49,5450;7,3433;2920;33,793;32,091;8,81054;0,381245;0,015419;0,014006;2;run_2
12:42,5;49,5598;7,3945;2924;33,803;32,098;8,64270;0,381238;0,022008;0,016725;2;run_2
12:42,5;49,5521;7,4255;2930;33,812;32,105;8,78575;0,377239;-0,028064;-0,021296;2;run_2
12:42,5;49,5578;7,2904;2940;33,821;32,112;8,85513;0,384655;-0,013522;-0,012367;2;run_2
12:42,5;49,5572;7,3662;2945;33,830;32,119;8,90800;0,391112;-0,022423;-0,018979;2;run_2
12:42,5;49,5551;7,4411;2950;33,839;32,126;8,96610;0,382082;-0,021932;-0,019200;2;run_2
12:42,5;49,5616;7,4151;2953;33,848;32,133;8,90443;0,379641;-0,032421;-0,027505;2;run_2
12:42,5;49,5513;7,3665;2962;33,857;32,140;8,94462;0,388113;0,021608;0,018510;2;run_2
12:42,5;49,5564;7,4287;2970;33,866;32,147;8,96851;0,395141;-0,010877;-0,007691;2;run_2
12:42,5;49,5428;7,4328;2970;33,875;32,154;8,95089;0,384149;-0,010658;-0,008999;2;run_2
12:42,5;49,5306;7,5165;2977;33,884;32,162;9,09612;0,389939;-0,028543;-0,024229;2;run_2
12:42,6;49,5284;7,5496;2982;33,893;32,169;9,03198;0,394651;0,024537;0,021913;2;run_2
12:42,6;49,5396;7,4538;2989;33,902;32,176;9,08585;0,403602;0,003240;0,003431;2;run_2
12:42,6;49,5238;7,5132;2990;33,911;32,183;9,04498;0,385369;0,032949;0,027034;2;run_2
12:42,6;49,5235;7,5512;2995;33,920;32,190;9,20425;0,394269;0,027206;0,023324;2;run_2
12:42,6;49,5469;7,5198;3007;33,929;32,197;9,26479;0,398225;0,006919;0,006695;2;run_2
12:42,6;49,5404;7,5543;3010;33,939;32,204;9,22914;0,405354;0,032763;0,027536;2;run_2
12:42,6;49,5158;7,5993;3013;33,948;32,211;9,26022;0,396984;0,033336;0,028939;2;run_2
12:42,6;49,5041;7,7420;3020;33,957;32,219;9,33018;0,406203;-0,034519;-0,029386;2;run_2
12:42,6;49,5294;7,6752;3023;33,967;32,226;9,42250;0,400070;-0,019564;-0,018485;2;run_2
12:42,6;49,5084;7,6177;3026;33,976;32,233;9,21696;0,401791;0,000595;0,000917;2;run_2
12:42,7;49,5104;7,6798;3031;33,985;32,241;9,38952;0,400302;-0,033818;-0,027222;2;run_2
12:42,7;49,5424;7,5690;3033;33,994;32,248;9,43444;0,411509;-0,002002;-0,002269;2;run_2
12:42,7;49,5195;7,6490;3039;34,003;32,255;9,43174;0,413281;-0,027184;-0,020725;2;run_2
12:42,7;49,5321;7,6431;3047;34,013;32,262;9,39871;0,405660;0,022305;0,019863;2;run_2
12:42,7;49,5296;7,6913;3051;34,022;32,269;9,51301;0,407291;-0,003717;-0,002568;2;run_2
12:42,7;49,5274;7,6234;3049;34,031;32,276;9,55403;0,410816;-0,028392;-0,025264;2;run_2
12:42,7;49,5028;7,7668;3056;34,040;32,284;9,52670;0,409569;0,027306;0,022388;2;run_2
12:42,7;49,5173;7,7773;3060;34,050;32,291;9,62104;0,407025;0,036627;0,030370;2;run_2
12:42,7;49,5058;7,6920;3062;34,059;32,298;9,63302;0,413534;0,002500;0,002123;2;run_2
12:42,7;49,5027;7,8512;3065;34,068;32,305;9,48168;0,424676;-0,013874;-0,009541;2;run_2
12:42,8;49,5098;7,7904;3068;34,078;32,313;9,59101;0,413344;-0,029635;-0,024504;2;run_2
12:42,8;49,5310;7,7947;3071;34,087;32,320;9,57119;0,417854;-0,032651;-0,028601;2;run_2
12:42,8;49,5112;7,8285;3077;34,096;32,327;9,60185;0,418313;0,030394;0,023953;2;run_2
12:42,8;49,5374;7,7797;3079;34,106;32,334;9,63204;0,420325;-0,025623;-0,020754;2;run_2
12:42,8;49,5247;7,7658;3085;34,115;32,342;9,79726;0,422801;0,033710;0,028167;2;run_2
12:42,8;49,5184;7,8329;3083;34,124;32,349;9,78378;0,418291;0,005554;0,004607;2;run_2
12:42,8;49,5071;7,8770;3086;34,134;32,356;9,74814;0,412699;0,020683;0,016857;2;run_2
12:42,8;49,5241;7,8078;3090;34,143;32,363;9,68132;0,423500;0,011257;0,010275;2;run_2
12:42,8;49,5394;7,8715;3090;34,152;32,371;9,70037;0,423213;-0,007898;-0,005958;2;run_2
12:42,8;49,4991;7,9211;3096;34,162;32,378;9,70670;0,425463;0,028946;0,023839;2;run_2
12:42,9;49,5046;7,8244;3099;34,171;32,385;9,76760;0,419973;0,035331;0,029622;2;run_2
12:42,9;49,5182;7,8794;3096;34,180;32,392;9,76246;0,419940;0,021322;0,017141;2;run_2
12:42,9;49,5134;7,9276;3103;34,190;32,400;9,76757;0,423492;-0,027169;-0,022978;2;run_2
12:42,9;49,4971;7,8409;3103;34,199;32,407;9,85673;0,419380;0,025400;0,021505;2;run_2
12:42,9;49,5075;7,8806;3110;34,208;32,414;9,82230;0,430877;-0,032674;-0,027130;2;run_2
12:42,9;49,4940;7,9520;3112;34,218;32,421;9,84155;0,433804;-0,032312;-0,028074;2;run_2
12:42,9;49,4974;7,9560;3117;34,227;32,428;9,84070;0,421829;-0,028437;-0,022885;2;run_2
12:42,9;49,5050;7,9086;3119;34,237;32,436;9,91466;0,429924;-0,023146;-0,018853;2;run_2
12:42,9;49,4919;7,8576;3115;34,246;32,443;9,87438;0,424890;-0,036985;-0,029813;2;run_2
12:42,9;49,5028;7,9845;3120;34,255;32,450;9,98647;0,429477;-0,021864;-0,018014;2;run_2
12:43,0;49,5189;8,0303;3122;34,265;32,457;9,95850;0,432657;-0,029422;-0,025153;2;run_2
12:43,0;49,5142;7,8843;3123;34,274;32,464;9,94155;0,425769;0,035632;0,030961;2;run_2
12:43,0;49,5070;8,0390;3121;34,283;32,472;9,99401;0,428455;-0,023403;-0,019534;2;run_2
12:43,0;49,4925;7,9954;3127;34,293;32,479;9,98907;0,423176;-0,026522;-0,020954;2;run_2
12:43,0;49,5212;8,0122;3130;34,302;32,486;9,94905;0,431880;-0,014766;-0,013053;2;run_2
12:43,0;49,4929;7,9091;3127;34,311;32,493;9,94242;0,439737;0,008320;0,007099;2;run_2
12:43,0;49,5138;7,9802;3135;34,321;32,500;10,10678;0,438341;-0,026143;-0,021947;2;run_2
12:43,0;49,5100;8,0116;3138;34,330;32,508;9,97151;0,437333;-0,023915;-0,020502;2;run_2
12:43,0;49,4895;7,9195;3130;34,339;32,515;10,01013;0,433263;-0,011826;-0,011996;2;run_2
12:43,0;49,5149;8,0451;3137;34,348;32,522;10,05929;0,431955;0,013438;0,010518;2;run_2
12:43,1;49,5168;7,9244;3136;34,358;32,529;10,06903;0,433377;-0,024812;-0,020774;2;run_2
12:43,1;49,4937;8,0338;3142;34,367;32,536;10,03759;0,432824;0,034986;0,028819;2;run_2
12:43,1;49,5013;8,0622;3141;34,376;32,543;10,10380;0,435822;-0,029003;-0,024633;2;run_2
12:43,1;49,5005;7,9623;3140;34,385;32,550;10,06929;0,442677;0,013201;0,011538;2;run_2
12:43,1;49,4808;8,0865;3147;34,395;32,557;10,11675;0,434437;-0,021296;-0,019698;2;run_2
12:43,1;49,4959;7,9314;3144;34,404;32,564;10,11524;0,434385;-0,031779;-0,026948;2;run_2
12:43,1;49,5116;8,0611;3145;34,413;32,571;10,02861;0,429597;0,029869;0,023984;2;run_2
12:43,1;49,5019;8,0545;3146;34,422;32,579;10,08175;0,431512;-0,004776;-0,003866;2;run_2
12:43,1;49,4853;7,9697;3147;34,431;32,586;10,07708;0,437963;-0,033166;-0,026979;2;run_2
12:43,1;49,4873;7,9748;3150;34,440;32,592;10,09270;0,438925;-0,028685;-0,025258;2;run_2
12:43,2;49,5194;8,0845;3156;34,450;32,600;10,14141;0,434107;-0,011771;-0,009097;2;run_2
12:43,2;49,4871;8,0085;3153;34,459;32,607;10,20491;0,438571;0,019299;0,014943;2;run_2
12:43,2;49,5065;8,1411;3152;34,468;32,614;10,03354;0,443759;-0,006013;-0,006091;2;run_2
12:43,2;49,5119;8,0325;3157;34,477;32,621;10,11519;0,441621;-0,035946;-0,028732;2;run_2
12:43,2;49,5076;8,0319;3152;34,486;32,628;10,13776;0,442200;0,000893;-0,000127;2;run_2
12:43,2;49,5019;7,9994;3159;34,495;32,635;10,20129;0,434149;0,013017;0,010478;2;run_2
12:43,2;49,4940;7,9655;3157;34,504;32,641;10,15760;0,432817;0,033131;0,026569;2;run_2
12:43,2;49,4982;8,0038;3158;34,513;32,648;10,15665;0,430369;-0,000575;-0,001684;2;run_2
12:43,2;49,4995;7,9842;3160;34,522;32,655;10,10797;0,441572;-0,036673;-0,030686;2;run_2
12:43,2;49,4956;8,1249;3165;34,532;32,662;10,12936;0,443780;-0,008001;-0,006785;2;run_2
12:43,3;49,5041;8,0806;3162;34,541;32,669;10,22024;0,434756;0,022202;0,017161;2;run_2
12:43,3;49,5126;8,0548;3168;34,550;32,676;10,17325;0,437531;-0,007902;-0,006397;2;run_2
12:43,3;49,5027;8,0862;3162;34,559;32,683;10,15091;0,443147;0,033578;0,030135;2;run_2
12:43,3;49,5053;8,1373;3163;34,568;32,690;10,16530;0,443077;-0,030834;-0,025986;2;run_2
12:43,3;49,4812;8,1974;3165;34,577;32,697;10,22198;0,440319;-0,033194;-0,028560;2;run_2
12:43,3;49,5155;8,0059;3167;34,586;32,704;10,26518;0,441139;-0,012606;-0,011223;2;run_2
12:43,3;49,5097;7,9807;3167;34,595;32,710;10,27913;0,442787;0,006745;0,004813;2;run_2
12:43,3;49,4916;8,1260;3171;34,604;32,717;10,33379;0,443201;0,031462;0,027327;2;run_2
12:43,3;49,5017;8,0861;3169;34,613;32,724;10,21315;0,441167;0,014515;0,011593;2;run_2
12:43,3;49,4927;8,1899;3172;34,622;32,731;10,23724;0,441139;0,030943;0,025335;2;run_2
12:43,4;49,4772;8,1365;3170;34,631;32,738;10,21805;0,440119;-0,002941;0,000768;2;run_2
12:43,4;49,4855;8,0703;3174;34,640;32,745;10,19947;0,446143;-0,030518;-0,024986;2;run_2
12:43,4;49,4861;8,1087;3173;34,649;32,751;10,27420;0,444326;0,023759;0,022447;2;run_2
12:43,4;49,4843;8,1970;3173;34,658;32,758;10,24853;0,448129;-0,016770;-0,015694;2;run_2
12:43,4;49,4849;8,1736;3172;34,667;32,765;10,24708;0,438401;-0,014471;-0,014267;2;run_2
12:43,4;49,5039;8,0447;3175;34,676;32,772;10,25617;0,441158;-0,022753;-0,020329;2;run_2
12:43,4;49,4987;8,1239;3171;34,685;32,779;10,30442;0,443350;-0,026746;-0,023030;2;run_2
12:43,4;49,4717;8,2020;3175;34,694;32,786;10,23723;0,443132;0,002916;0,002326;2;run_2
12:43,4;49,4899;8,1694;3176;34,703;32,792;10,28953;0,455484;-0,035701;-0,030565;2;run_2
12:43,4;49,4983;8,2082;3176;34,712;32,799;10,26062;0,442156;0,035121;0,028927;2;run_2
12:43,5;49,5181;8,0991;3175;34,721;32,806;10,31020;0,448057;-0,026278;-0,022078;2;run_2
12:43,5;49,5013;8,1286;3177;34,730;32,813;10,32170;0,442384;0,011400;0,009536;2;run_2
12:43,5;49,4850;8,0706;3179;34,739;32,819;10,29848;0,444873;0,034359;0,030370;2;run_2
12:43,5;49,5154;8,1425;3179;34,748;32,826;10,29606;0,448142;-0,035176;-0,027197;2;run_2
12:43,5;49,5127;8,1395;3178;34,756;32,833;10,32542;0,447293;0,031740;0,027964;2;run_2
12:43,5;49,4851;8,0078;3177;34,765;32,839;10,34397;0,442487;-0,021027;-0,020108;2;run_2
12:43,5;49,4904;8,1469;3180;34,774;32,846;10,22467;0,445433;-0,015903;-0,014443;2;run_2
12:43,5;49,4766;8,1711;3180;34,783;32,852;10,27729;0,439127;0,020453;0,017370;2;run_2
12:43,5;49,4603;8,2548;3186;34,792;32,859;10,26125;0,456089;0,019508;0,016721;2;run_2
12:43,5;49,4715;8,1673;3179;34,801;32,866;10,29770;0,445410;-0,000542;-0,002337;2;run_2
12:43,6;49,5145;8,1425;3183;34,809;32,872;10,39814;0,443347;0,010645;0,008969;2;run_2
12:43,6;49,4894;8,0930;3180;34,818;32,879;10,34109;0,444469;0,022806;0,016509;2;run_2
12:43,6;49,4863;8,1027;3178;34,827;32,885;10,26603;0,446079;0,021103;0,017504;2;run_2
12:43,6;49,4827;8,2215;3185;34,835;32,892;10,26532;0,445397;-0,011710;-0,008454;2;run_2
12:43,6;49,4929;8,1877;3180;34,844;32,899;10,30722;0,445307;-0,035852;-0,031901;2;run_2
12:43,6;49,4832;8,1138;3183;34,853;32,905;10,38520;0,442656;-0,034290;-0,028008;2;run_2
12:43,6;49,4995;8,1798;3184;34,862;32,912;10,29574;0,443918;0,017878;0,012875;2;run_2
12:43,6;49,4827;8,1405;3182;34,870;32,918;10,29188;0,452455;-0,030468;-0,025638;2;run_2
12:43,6;49,4861;8,1357;3186;34,879;32,925;10,42128;0,452200;-0,036660;-0,030859;2;run_2
12:43,6;49,4791;8,2075;3187;34,888;32,931;10,35862;0,444054;0,002840;0,002405;2;run_2
12:43,7;49,5022;8,1292;3186;34,896;32,938;10,35305;0,453764;-0,020988;-0,017013;2;run_2
12:43,7;49,4925;8,0800;3184;34,905;32,944;10,41237;0,437580;0,015264;0,014154;2;run_2
12:43,7;49,4738;8,1374;3185;34,913;32,950;10,28566;0,445357;-0,034156;-0,029673;2;run_2
12:43,7;49,4764;8,0598;3187;34,922;32,957;10,38627;0,439200;-0,019046;-0,015316;2;run_2
12:43,7;49,4979;8,1514;3189;34,930;32,963;10,35746;0,441541;0,006722;0,008110;2;run_2
12:43,7;49,4699;8,1024;3187;34,939;32,969;10,33712;0,452093;-0,034776;-0,030662;2;run_2
12:43,7;49,4856;8,1372;3191;34,947;32,976;10,37790;0,445194;-0,025139;-0,020428;2;run_2
12:43,7;49,4899;8,2196;3188;34,956;32,982;10,36822;0,452841;-0,018729;-0,016128;2;run_2
12:43,7;49,4874;8,1427;3191;34,965;32,989;10,35079;0,447747;-0,030029;-0,023899;2;run_2
12:43,7;49,5113;8,1728;3190;34,973;32,995;10,40686;0,447829;0,031909;0,025362;2;run_2
12:43,8;49,4925;8,1727;3186;34,982;33,001;10,34940;0,446375;0,027472;0,020443;2;run_2
12:43,8;49,5083;8,0990;3188;34,990;33,008;10,26355;0,452760;-0,000761;0,000056;2;run_2
12:43,8;49,4667;8,2582;3189;34,999;33,014;10,33176;0,442342;-0,034006;-0,026471;2;run_2
12:43,8;49,5023;8,1656;3189;35,007;33,020;10,40139;0,448371;0,030997;0,026908;2;run_2
12:43,8;49,5004;8,1907;3190;35,016;33,027;10,43302;0,451563;-0,002925;-0,003366;2;run_2
12:43,8;49,4976;8,2432;3192;35,024;33,033;10,48523;0,446616;-0,034612;-0,027169;2;run_2
12:43,8;49,4850;8,1460;3189;35,033;33,039;10,31848;0,455670;-0,031219;-0,026425;2;run_2
12:43,8;49,4944;8,1580;3189;35,041;33,046;10,39556;0,447874;0,031715;0,027850;2;run_2
12:43,8;49,4646;8,1702;3193;35,049;33,052;10,38635;0,450942;-0,013854;-0,011111;2;run_2
12:43,8;49,4827;8,1135;3190;35,058;33,058;10,41541;0,447342;-0,030779;-0,024010;2;run_2
12:43,9;49,4980;8,1255;3197;35,066;33,064;10,49475;0,453613;0,034172;0,028368;2;run_2
12:43,9;49,4717;8,1748;3192;35,074;33,070;10,45755;0,444521;-0,006110;-0,004927;2;run_2
12:43,9;49,4799;8,2407;3187;35,083;33,077;10,40109;0,452772;-0,029471;-0,025339;2;run_2
12:43,9;49,4658;8,2756;3193;35,091;33,083;10,45307;0,446758;0,034886;0,029392;2;run_2
12:43,9;49,5119;8,1012;3196;35,100;33,089;10,46511;0,450556;0,032624;0,027721;2;run_2
12:43,9;49,4917;8,1013;3192;35,108;33,095;10,39989;0,451572;0,025845;0,022295;2;run_2
12:43,9;49,4695;8,1196;3194;35,116;33,101;10,43617;0,443402;-0,011895;-0,008424;2;run_2
12:43,9;49,4841;8,2520;3193;35,124;33,107;10,44824;0,445176;0,029219;0,022829;2;run_2
12:43,9;49,4874;8,1932;3191;35,133;33,113;10,38039;0,454677;-0,004109;-0,003946;2;run_2
12:43,9;49,5002;8,2646;3194;35,141;33,120;10,40432;0,449984;-0,016515;-0,013415;2;run_2
12:44,0;49,4948;8,2200;3197;35,149;33,126;10,47007;0,452207;0,004901;0,005220;2;run_2
12:44,0;49,4822;8,2806;3193;35,158;33,132;10,40565;0,446858;0,008873;0,006099;2;run_2
12:44,0;49,4588;8,2487;3198;35,166;33,138;10,37028;0,449514;-0,036448;-0,028163;2;run_2
12:44,0;49,4684;8,2723;3196;35,175;33,144;10,43432;0,452395;0,000220;-0,001958;2;run_2
12:44,0;49,4589;8,3059;3194;35,183;33,151;10,38335;0,452321;0,030924;0,023477;2;run_2
12:44,0;49,5050;8,1503;3191;35,191;33,157;10,47315;0,454961;0,034287;0,028796;2;run_2
12:44,0;49,4908;8,1152;3195;35,199;33,163;10,44761;0,440858;0,018045;0,015272;2;run_2
12:44,0;49,5055;8,1851;3199;35,207;33,169;10,50927;0,450460;-0,005282;-0,005151;2;run_2
12:44,0;49,4954;8,2411;3199;35,216;33,175;10,45250;0,449167;0,027280;0,021104;2;run_2
12:44,0;49,4745;8,1872;3190;35,224;33,181;10,42053;0,441043;0,036577;0,028810;2;run_2
12:44,1;49,5054;8,1732;3193;35,232;33,187;10,41661;0,444696;0,027498;0,022434;2;run_2
12:44,1;49,5020;8,1477;3191;35,240;33,192;10,38529;0,444028;0,015057;0,014481;2;run_2
12:44,1;49,4818;8,1293;3195;35,248;33,198;10,43406;0,451225;-0,031316;-0,026263;2;run_2
12:44,1;49,4795;8,1956;3194;35,256;33,204;10,31387;0,450417;-0,006663;-0,005843;2;run_2
12:44,1;49,5082;8,0927;3194;35,264;33,210;10,45302;0,451445;0,003848;0,004423;2;run_2
12:44,1;49,5022;8,1618;3196;35,272;33,216;10,39134;0,454006;0,026695;0,021173;2;run_2
12:44,1;49,4805;8,1968;3197;35,280;33,222;10,41256;0,441429;0,013129;0,009610;2;run_2
12:44,1;49,4860;8,1900;3193;35,288;33,228;10,34490;0,450525;-0,009204;-0,009175;2;run_2
12:44,1;49,4740;8,2860;3196;35,296;33,234;10,47931;0,452928;-0,015727;-0,011716;2;run_2
12:44,1;49,4901;8,1871;3200;35,304;33,240;10,45980;0,451292;0,028868;0,024314;2;run_2
12:44,2;49,4687;8,3609;3198;35,313;33,246;10,34136;0,442571;0,017591;0,013777;2;run_2
12:44,2;49,5051;8,0390;3197;35,320;33,251;10,41779;0,446185;-0,033732;-0,028404;2;run_2
12:44,2;49,4996;8,1635;3197;35,328;33,257;10,43806;0,445432;0,033340;0,025659;2;run_2
12:44,2;49,4707;8,2237;3192;35,336;33,263;10,39995;0,445172;0,005067;0,006712;2;run_2
12:44,2;49,5017;8,1675;3193;35,344;33,269;10,32522;0,444663;-0,028248;-0,025320;2;run_2
12:44,2;49,4820;8,1089;3199;35,352;33,274;10,38353;0,445856;0,030965;0,026007;2;run_2
12:44,2;49,4888;8,1239;3195;35,360;33,280;10,40297;0,440352;0,002906;0,001514;2;run_2
12:44,2;49,4845;8,2336;3201;35,368;33,286;10,36812;0,448200;-0,025997;-0,021792;2;run_2
12:44,2;49,4905;8,1543;3194;35,376;33,292;10,41194;0,452453;-0,018611;-0,014402;2;run_2
12:44,2;49,4780;8,1618;3195;35,383;33,297;10,29821;0,450613;-0,033838;-0,026452;2;run_2
12:44,3;49,4932;8,2069;3195;35,391;33,303;10,38092;0,451469;0,035457;0,030610;2;run_2
12:44,3;49,4843;8,1106;3194;35,399;33,309;10,41469;0,444474;-0,012743;-0,012979;2;run_2
12:44,3;49,4895;8,2329;3199;35,407;33,314;10,43281;0,457177;-0,004124;-0,003873;2;run_2
12:44,3;49,4702;8,1415;3199;35,415;33,320;10,38209;0,443961;0,025134;0,019878;2;run_2
12:44,3;49,4860;8,1903;3199;35,422;33,326;10,50300;0,456138;-0,010161;-0,008451;2;run_2
12:44,3;49,4757;8,1860;3199;35,430;33,331;10,48869;0,447222;-0,015915;-0,013406;2;run_2
12:44,3;49,4669;8,2024;3195;35,438;33,337;10,30591;0,457132;0,021404;0,016087;2;run_2
12:44,3;49,4987;8,2440;3202;35,446;33,343;10,50054;0,453332;0,013574;0,011062;2;run_2
12:44,3;49,4918;8,1378;3194;35,454;33,348;10,32892;0,448600;0,027264;0,022361;2;run_2
12:44,3;49,4967;8,1082;3195;35,461;33,354;10,43673;0,450131;0,006180;0,005613;2;run_2
12:44,4;49,4793;8,1761;3203;35,469;33,359;10,38194;0,449886;-0,033430;-0,028386;2;run_2
12:44,4;49,4726;8,1055;3197;35,476;33,365;10,39999;0,447897;0,021706;0,017457;2;run_2
12:44,4;49,5034;8,1481;3195;35,484;33,370;10,49068;0,441138;-0,022855;-0,015935;2;run_2
12:44,4;49,4821;8,2308;3202;35,492;33,376;10,42051;0,448571;0,038031;0,032890;2;run_2
12:44,4;49,4883;8,1803;3198;35,499;33,381;10,43654;0,452958;0,027066;0,020244;2;run_2
12:44,4;49,4820;8,2290;3198;35,507;33,387;10,38094;0,450938;-0,032560;-0,026437;2;run_2
12:44,4;49,5030;8,1932;3197;35,515;33,392;10,36389;0,449260;0,006459;0,006131;2;run_2
12:44,4;49,4995;8,1724;3194;35,522;33,398;10,42566;0,452075;0,009562;0,009819;2;run_2
12:44,4;49,4676;8,2656;3202;35,530;33,404;10,46810;0,448372;-0,025930;-0,022454;2;run_2
12:44,4;49,4679;8,2390;3201;35,538;33,409;10,41181;0,450685;0,022714;0,018010;2;run_2
12:44,5;49,4896;8,1969;3199;35,546;33,415;10,48594;0,446103;0,005232;0,003442;2;run_2
12:44,5;49,4508;8,3213;3197;35,553;33,420;10,51165;0,454209;-0,034348;-0,030924;2;run_2
12:44,5;49,4721;8,1885;3198;35,561;33,426;10,43745;0,458381;0,030623;0,027249;2;run_2
12:44,5;49,4884;8,1177;3199;35,568;33,431;10,40744;0,451061;0,033347;0,027172;2;run_2
12:44,5;49,4706;8,1551;3203;35,576;33,436;10,45961;0,456502;0,027952;0,022781;2;run_2
12:44,5;49,4828;8,1419;3194;35,583;33,442;10,42068;0,452224;0,034564;0,028303;2;run_2
12:44,5;49,4736;8,2574;3202;35,591;33,447;10,40326;0,454563;0,036296;0,031391;2;run_2
12:44,5;49,4823;8,1701;3202;35,598;33,453;10,52406;0,455542;-0,036117;-0,030062;2;run_2
12:44,5;49,5123;8,1814;3197;35,606;33,458;10,47786;0,446842;0,025559;0,023724;2;run_2
12:44,5;49,4833;8,2166;3201;35,613;33,463;10,46207;0,447020;-0,015487;-0,011373;2;run_2
12:44,6;49,4957;8,2259;3202;35,621;33,469;10,43829;0,449713;0,035200;0,030087;2;run_2
12:44,6;49,4727;8,1915;3198;35,628;33,474;10,50359;0,440916;0,026624;0,023309;2;run_2
12:44,6;49,4724;8,1398;3200;35,636;33,479;10,46471;0,451823;0,005887;0,003806;2;run_2
12:44,6;49,4844;8,1933;3195;35,643;33,485;10,42971;0,456865;-0,034457;-0,028524;2;run_2
12:44,6;49,4827;8,1752;3197;35,651;33,490;10,44265;0,448497;-0,016132;-0,014815;2;run_2
12:44,6;49,5039;8,1687;3197;35,658;33,495;10,41414;0,449944;0,033726;0,029347;2;run_2
12:44,6;49,4636;8,2394;3196;35,665;33,501;10,43808;0,450344;0,003609;0,003028;2;run_2
12:44,6;49,4754;8,1666;3199;35,673;33,506;10,46388;0,449070;-0,020538;-0,017499;2;run_2
12:44,6;49,4853;8,1388;3200;35,680;33,511;10,46373;0,450746;0,030691;0,025007;2;run_2
12:44,6;49,4720;8,2500;3199;35,688;33,516;10,48411;0,452843;-0,024140;-0,019835;2;run_2
12:44,7;49,4760;8,2629;3203;35,695;33,522;10,42332;0,450481;-0,026064;-0,020975;2;run_2
12:44,7;49,4948;8,1265;3197;35,702;33,527;10,43115;0,446794;0,013868;0,011816;2;run_2
12:44,7;49,4747;8,1679;3198;35,710;33,532;10,34935;0,447647;0,020552;0,017077;2;run_2
12:44,7;49,4758;8,2564;3197;35,717;33,537;10,46014;0,456103;0,013220;0,010530;2;run_2
12:44,7;49,4885;8,2432;3197;35,724;33,543;10,47346;0,444693;-0,022072;-0,019141;2;run_2
12:44,7;49,4974;8,2454;3201;35,732;33,548;10,45070;0,451337;0,036273;0,031168;2;run_2
12:44,7;49,4963;8,1267;3200;35,739;33,553;10,39620;0,451420;-0,005658;-0,003206;2;run_2
12:44,7;49,4889;8,1664;3196;35,746;33,558;10,43589;0,444426;0,013037;0,009846;2;run_2
12:44,7;49,4751;8,1628;3200;35,753;33,563;10,37054;0,453016;-0,006558;-0,005700;2;run_2
12:44,7;49,4906;8,1559;3203;35,761;33,568;10,48410;0,443914;-0,024731;-0,018812;2;run_2
12:44,8;49,4818;8,1350;3195;35,768;33,573;10,40733;0,449624;-0,026057;-0,021221;2;run_2
12:44,8;49,5036;8,1193;3198;35,775;33,578;10,33640;0,446601;-0,014111;-0,012352;2;run_2
12:44,8;49,4967;8,1587;3201;35,782;33,583;10,41864;0,446157;-0,033577;-0,025728;2;run_2
12:44,8;49,4737;8,2746;3200;35,789;33,589;10,48016;0,449588;0,035202;0,028412;2;run_2
12:44,8;49,4824;8,2644;3202;35,797;33,594;10,47609;0,448120;0,029172;0,021502;2;run_2
12:44,8;49,4776;8,2943;3196;35,804;33,599;10,38085;0,454690;-0,034931;-0,030440;2;run_2
12:44,8;49,4949;8,1931;3201;35,811;33,604;10,46355;0,456587;0,020316;0,016416;2;run_2
12:44,8;49,4858;8,2723;3204;35,818;33,609;10,50744;0,456247;0,014176;0,013316;2;run_2
12:44,8;49,4672;8,2524;3197;35,826;33,614;10,41432;0,455396;0,018909;0,015023;2;run_2
12:44,8;49,4896;8,1488;3201;35,833;33,619;10,37269;0,447950;-0,033610;-0,026989;2;run_2
12:44,9;49,4640;8,2483;3198;35,840;33,624;10,45231;0,451987;-0,033274;-0,026983;2;run_2
12:44,9;49,4993;8,1865;3198;35,847;33,629;10,47616;0,446853;0,036244;0,030232;2;run_2
12:44,9;49,4747;8,3100;3199;35,854;33,635;10,36032;0,449638;-0,030667;-0,024481;2;run_2
