TIME,Run_ID,command_pct,rpm,thrust_n,torque_nm,vibration_g
not-recorded,2,75,4383.75,19.7651,0.86110,0.038224
not-recorded,2,75,4384.98,19.7970,0.85847,0.006194
not-recorded,2,75,4389.97,19.8394,0.87033,-0.054421
not-recorded,2,75,4384.03,19.8043,0.86730,-0.002776
not-recorded,2,75,4388.69,19.7947,0.87094,-0.053755
not-recorded,2,75,4387.47,19.7989,0.86516,-0.056276
not-recorded,2,75,4389.63,19.8226,0.87004,-0.027646
not-recorded,2,75,4383.58,19.7601,0.86093,-0.037429
not-recorded,2,75,4386.21,19.7451,0.86534,-0.053092
not-recorded,2,75,4389.64,19.8628,0.87186,0.007836
not-recorded,2,75,4385.67,19.8177,0.86150,-0.048849
not-recorded,2,75,4384.75,19.8344,0.86579,-0.048516
not-recorded,2,75,4389.55,19.9043,0.86790,0.040665
not-recorded,2,75,4387.51,19.8606,0.87078,0.017436
not-recorded,2,75,4387.56,19.8145,0.86679,0.030503
not-recorded,2,75,4385.31,19.7869,0.86626,-0.001509
not-recorded,2,75,4389.35,19.8286,0.86714,0.056586
not-recorded,2,75,4389.21,19.8975,0.86396,0.056502
not-recorded,2,75,4385.67,19.7732,0.87121,0.039821
not-recorded,2,75,4388.13,19.7465,0.86275,0.055374
not-recorded,2,75,4389.95,19.8751,0.86440,0.022399
not-recorded,2,75,4386.78,19.8561,0.86505,0.052673
not-recorded,2,75,4383.47,19.7949,0.86562,0.044478
not-recorded,2,75,4389.17,19.8073,0.87633,0.001502
not-recorded,2,75,4387.67,19.8249,0.86795,0.017304
not-recorded,2,75,4383.95,19.7756,0.86560,0.054548
not-recorded,2,75,4384.26,19.8011,0.86583,0.050527
not-recorded,2,75,4384.19,19.7850,0.86381,0.043098
not-recorded,2,75,4386.30,19.8004,0.86008,-0.007750
not-recorded,2,75,4383.80,19.8387,0.86553,0.027806
not-recorded,2,75,4390.04,19.8726,0.86939,-0.054712
not-recorded,2,75,4382.26,19.7954,0.86884,0.032491
not-recorded,2,75,4385.00,19.7674,0.86872,-0.030753
not-recorded,2,75,4383.72,19.7998,0.86412,-0.020449
not-recorded,2,75,4390.24,19.8454,0.86730,-0.016553
not-recorded,2,75,4387.55,19.8074,0.87029,-0.047685
not-recorded,2,75,4391.51,19.8591,0.87222,0.031645
not-recorded,2,75,4388.57,19.8778,0.86495,-0.011327
not-recorded,2,75,4384.86,19.7893,0.86796,-0.053056
not-recorded,2,75,4384.26,19.8865,0.87349,-0.053629
not-recorded,2,75,4389.00,19.8169,0.87279,0.032162
not-recorded,2,75,4388.71,19.8189,0.86878,0.036525
not-recorded,2,75,4388.54,19.8479,0.87023,0.044473
not-recorded,2,75,4386.42,19.7907,0.86778,0.023939
not-recorded,2,75,4387.39,19.8047,0.86580,0.044186
not-recorded,2,75,4385.59,19.8425,0.86573,0.029967
not-recorded,2,75,4387.67,19.8377,0.86345,0.058780
not-recorded,2,75,4388.45,19.9104,0.86855,0.050568
not-recorded,2,75,4386.94,19.7470,0.86743,0.057037
not-recorded,2,75,4387.32,19.9073,0.86311,0.052622
not-recorded,2,75,4386.78,19.7799,0.86938,0.051106
not-recorded,2,75,4386.81,19.8695,0.86958,0.039464
not-recorded,2,75,4388.80,19.8530,0.86148,-0.002609
not-recorded,2,75,4388.91,19.8501,0.86952,-0.019584
not-recorded,2,75,4385.59,19.7977,0.86956,0.031959
not-recorded,2,75,4388.49,19.8314,0.86657,-0.034210
not-recorded,2,75,4387.07,19.8024,0.87144,-0.021232
not-recorded,2,75,4388.67,19.7800,0.85749,-0.050540
not-recorded,2,75,4389.91,19.8042,0.86369,-0.055023
not-recorded,2,75,4385.18,19.8063,0.86627,-0.023463
not-recorded,2,75,4385.52,19.7819,0.86736,-0.038906
not-recorded,2,75,4388.56,19.8362,0.86307,-0.051250
not-recorded,2,75,4387.09,19.7773,0.87123,-0.056654
not-recorded,2,75,4383.93,19.7854,0.86393,-0.040704
not-recorded,2,75,4390.10,19.8559,0.86765,0.005548
not-recorded,2,75,4388.60,19.8387,0.86360,-0.011414
not-recorded,2,75,4384.46,19.8046,0.86804,-0.053930
not-recorded,2,75,4386.91,19.8660,0.86866,-0.020116
not-recorded,2,75,4389.98,19.8816,0.86836,0.044224
not-recorded,2,75,4387.25,19.8310,0.86583,0.011239
not-recorded,2,75,4388.84,19.8365,0.86639,0.049286
not-recorded,2,75,4390.38,19.8728,0.86666,0.055321
not-recorded,2,75,4387.93,19.8247,0.87071,0.051468
not-recorded,2,75,4385.59,19.8129,0.86552,0.031462
not-recorded,2,75,4387.12,19.8453,0.86624,0.053597
not-recorded,2,75,4389.27,19.7971,0.86735,0.044823
not-recorded,2,75,4384.32,19.8292,0.86308,0.039809
not-recorded,2,75,4389.09,19.8196,0.86608,0.027167
not-recorded,2,75,4383.98,19.7776,0.86395,0.050599
not-recorded,2,75,4386.00,19.8660,0.86400,0.050254
not-recorded,2,75,4384.63,19.8129,0.85993,0.056165
not-recorded,2,75,4385.89,19.8600,0.86678,0.037619
not-recorded,2,75,4389.65,19.8527,0.86746,-0.040235
not-recorded,2,75,4389.00,19.7802,0.86310,-0.042981
not-recorded,2,75,4385.01,19.7650,0.86408,0.017962
not-recorded,2,75,4389.99,19.8172,0.86567,-0.057907
not-recorded,2,75,4388.75,19.7833,0.86380,-0.056650
not-recorded,2,75,4387.65,19.8360,0.86126,-0.052510
not-recorded,2,75,4389.49,19.8087,0.86383,-0.048148
not-recorded,2,75,4390.36,19.8426,0.86824,-0.028077
not-recorded,2,75,4388.97,19.8377,0.86363,-0.039492
not-recorded,2,75,4387.70,19.8466,0.87058,-0.048021
not-recorded,2,75,4389.68,19.7792,0.87069,-0.004329
not-recorded,2,75,4388.31,19.8503,0.86409,-0.017421
not-recorded,2,75,4387.15,19.8385,0.86824,-0.027093
not-recorded,2,75,4386.64,19.7829,0.86751,-0.023530
not-recorded,2,75,4388.22,19.8937,0.87072,0.018586
not-recorded,2,75,4389.10,19.9026,0.86369,0.041662
not-recorded,2,75,4384.89,19.7422,0.86666,-0.020706
not-recorded,2,75,4390.84,19.8130,0.87276,0.055386
not-recorded,2,75,4388.55,19.8765,0.86680,0.053920
not-recorded,2,75,4391.43,19.8682,0.86660,0.033159
not-recorded,2,75,4386.13,19.7743,0.86321,0.045818
not-recorded,2,75,4393.59,19.9261,0.86691,-0.033047
not-recorded,2,75,4390.73,19.8424,0.86778,0.011042
not-recorded,2,75,4391.42,19.9197,0.86504,-0.018425
not-recorded,2,75,4390.30,19.8444,0.85941,-0.008398
not-recorded,2,75,4389.15,19.8147,0.86727,-0.000264
not-recorded,2,75,4385.89,19.8259,0.87014,0.046451
not-recorded,2,75,4389.43,19.8653,0.86888,-0.029741
not-recorded,2,75,4389.26,19.8858,0.86285,-0.035496
not-recorded,2,75,4389.32,19.8443,0.86786,-0.046762
not-recorded,2,75,4390.14,19.8902,0.86823,-0.055593
not-recorded,2,75,4388.60,19.8197,0.86520,-0.050305
not-recorded,2,75,4389.01,19.8957,0.86264,-0.055342
not-recorded,2,75,4389.46,19.9117,0.87031,-0.053334
not-recorded,2,75,4391.94,19.8761,0.87360,-0.008985
not-recorded,2,75,4389.71,19.9015,0.87494,-0.038288
not-recorded,2,75,4386.81,19.8053,0.86990,-0.057248
not-recorded,2,75,4390.30,19.8489,0.87212,-0.005527
not-recorded,2,75,4390.41,19.8608,0.86708,0.011092
not-recorded,2,75,4388.34,19.8307,0.87054,-0.016071
not-recorded,2,75,4390.56,19.8366,0.86984,0.034194
not-recorded,2,75,4391.27,19.8226,0.86816,0.052775
not-recorded,2,75,4387.52,19.8352,0.86350,0.005576
not-recorded,2,75,4387.75,19.8235,0.87195,0.019309
not-recorded,2,75,4387.00,19.8967,0.86540,0.019979
not-recorded,2,75,4388.24,19.8569,0.86269,0.047213
not-recorded,2,75,4388.85,19.8354,0.87293,0.055927
not-recorded,2,75,4387.64,19.8146,0.86800,0.054602
not-recorded,2,75,4393.68,19.8737,0.86076,-0.024274
not-recorded,2,75,4390.83,19.9034,0.86642,0.019971
not-recorded,2,75,4386.27,19.7885,0.86779,0.054782
not-recorded,2,75,4392.70,19.9266,0.86588,-0.037987
not-recorded,2,75,4392.20,19.9142,0.86575,-0.039951
not-recorded,2,75,4388.05,19.8841,0.86673,0.021384
not-recorded,2,75,4388.86,19.8841,0.86832,-0.007071
not-recorded,2,75,4386.03,19.8236,0.86596,0.035236
not-recorded,2,75,4385.98,19.8284,0.86296,0.023314
not-recorded,2,75,4389.22,19.9171,0.86498,-0.043941
not-recorded,2,75,4389.02,19.8639,0.86444,-0.049840
not-recorded,2,75,4387.85,19.9020,0.86518,-0.043952
not-recorded,2,75,4388.83,19.7984,0.86568,-0.055336
not-recorded,2,75,4384.82,19.8403,0.86793,-0.015210
not-recorded,2,75,4392.67,19.8162,0.87430,0.005217
not-recorded,2,75,4388.32,19.7838,0.86239,-0.054751
not-recorded,2,75,4390.11,19.8181,0.86256,-0.020929
not-recorded,2,75,4394.16,19.8497,0.87533,0.055631
not-recorded,2,75,4389.52,19.8575,0.86997,-0.007463
not-recorded,2,75,4387.70,19.8425,0.86452,-0.029186
not-recorded,2,75,4387.44,19.8072,0.86584,-0.020356
not-recorded,2,75,4392.60,19.8925,0.86861,0.057910
not-recorded,2,75,4389.30,19.8540,0.87034,0.038912
not-recorded,2,75,4392.92,19.8576,0.86986,0.044274
not-recorded,2,75,4384.05,19.7385,0.86660,-0.035077
not-recorded,2,75,4388.88,19.8084,0.86610,0.051151
not-recorded,2,75,4391.51,19.8552,0.86973,0.038099
not-recorded,2,75,4392.32,19.8588,0.86328,0.015906
not-recorded,2,75,4395.02,19.8665,0.87421,-0.043509
not-recorded,2,75,4388.05,19.8840,0.86338,0.054197
not-recorded,2,75,4389.39,19.8495,0.86299,0.031733
not-recorded,2,75,4388.06,19.8373,0.86447,0.044228
not-recorded,2,75,4387.04,19.8303,0.86282,0.044798
not-recorded,2,75,4389.65,19.8103,0.86426,-0.006943
not-recorded,2,75,4389.32,19.7861,0.86501,-0.013984
not-recorded,2,75,4391.19,19.7902,0.85942,-0.052438
not-recorded,2,75,4391.74,19.8869,0.87091,-0.057511
not-recorded,2,75,4391.38,19.8414,0.86084,-0.056139
not-recorded,2,75,4389.89,19.8766,0.87051,-0.054431
not-recorded,2,75,4392.55,19.8315,0.86981,-0.035159
not-recorded,2,75,4391.42,19.8922,0.85922,-0.041899
not-recorded,2,75,4391.51,19.8700,0.86437,-0.029638
not-recorded,2,75,4391.26,19.8748,0.86991,-0.021733
not-recorded,2,75,4387.28,19.8434,0.86813,-0.057262
not-recorded,2,75,4388.61,19.8503,0.86925,-0.044335
not-recorded,2,75,4394.02,19.8778,0.86760,0.053845
not-recorded,2,75,4391.07,19.8720,0.87105,0.024141
not-recorded,2,75,4386.03,19.7958,0.86201,-0.050478
not-recorded,2,75,4392.09,19.9046,0.86986,0.053188
not-recorded,2,75,4390.29,19.8553,0.86151,0.041888
not-recorded,2,75,4391.01,19.9324,0.87178,0.054150
not-recorded,2,75,4390.45,19.8427,0.86887,0.055945
not-recorded,2,75,4393.01,19.8391,0.86862,0.036445
not-recorded,2,75,4390.11,19.7688,0.86844,0.055634
not-recorded,2,75,4392.75,19.8989,0.86278,0.017207
not-recorded,2,75,4387.88,19.8726,0.86801,0.056430
not-recorded,2,75,4389.08,19.8247,0.86846,0.049595
not-recorded,2,75,4390.59,19.8956,0.86715,0.023746
not-recorded,2,75,4391.42,19.8795,0.87222,-0.003407
not-recorded,2,75,4389.86,19.8791,0.86806,0.011943
not-recorded,2,75,4390.52,19.9138,0.86680,-0.013215
not-recorded,2,75,4393.55,19.8754,0.86485,-0.054011
not-recorded,2,75,4391.81,19.8499,0.87184,-0.050642
not-recorded,2,75,4390.17,19.9038,0.87514,-0.039072
not-recorded,2,75,4389.92,19.7948,0.86752,-0.044547
not-recorded,2,75,4387.52,19.7814,0.86458,-0.017989
not-recorded,2,75,4388.38,19.7639,0.87227,-0.040832
not-recorded,2,75,4392.92,19.8262,0.87174,-0.028937
not-recorded,2,75,4388.33,19.8193,0.86424,-0.055104
not-recorded,2,75,4390.82,19.8767,0.86573,-0.038211
not-recorded,2,75,4392.32,19.8899,0.86778,0.000380
not-recorded,2,75,4389.81,19.8698,0.86359,-0.035987
not-recorded,2,75,4389.70,19.8743,0.86561,-0.025580
not-recorded,2,75,4387.82,19.8195,0.86678,-0.045297
not-recorded,2,75,4389.67,19.8380,0.86790,-0.003637
not-recorded,2,75,4391.95,19.8817,0.86913,0.045340
not-recorded,2,75,4393.80,19.9024,0.86781,0.055925
not-recorded,2,75,4388.16,19.7699,0.86612,0.004618
not-recorded,2,75,4390.68,19.8625,0.86997,0.053578
not-recorded,2,75,4387.64,19.8593,0.86314,0.018866
not-recorded,2,75,4389.26,19.8824,0.87137,0.050829
not-recorded,2,75,4393.25,19.8889,0.86698,0.022233
not-recorded,2,75,4389.27,19.8253,0.86119,0.056749
not-recorded,2,75,4391.37,19.8878,0.86194,0.032377
not-recorded,2,75,4389.55,19.8148,0.86384,0.048125
not-recorded,2,75,4390.56,19.8738,0.86581,0.021301
not-recorded,2,75,4392.75,19.8813,0.86878,-0.028608
not-recorded,2,75,4389.97,19.8798,0.86667,0.010568
not-recorded,2,75,4391.27,19.8893,0.86582,-0.028769
not-recorded,2,75,4389.54,19.8695,0.86447,-0.006552
not-recorded,2,75,4389.57,19.8788,0.86657,-0.020968
not-recorded,2,75,4390.08,19.8728,0.86740,-0.038387
not-recorded,2,75,4391.76,19.8769,0.86585,-0.057488
not-recorded,2,75,4393.11,19.8504,0.86453,-0.043880
not-recorded,2,75,4388.34,19.8794,0.86704,-0.042618
not-recorded,2,75,4388.38,19.8823,0.86607,-0.048683
not-recorded,2,75,4387.72,19.7743,0.87563,-0.049048
not-recorded,2,75,4391.08,19.8557,0.86284,-0.036008
not-recorded,2,75,4390.17,19.8335,0.86743,-0.039472
not-recorded,2,75,4390.76,19.8237,0.86786,-0.019175
not-recorded,2,75,4394.51,19.8984,0.87113,0.050958
not-recorded,2,75,4391.11,19.9095,0.87072,0.013391
not-recorded,2,75,4386.85,19.7906,0.86198,-0.048114
not-recorded,2,75,4391.79,19.8440,0.87470,0.045031
not-recorded,2,75,4393.52,19.8861,0.87136,0.056239
not-recorded,2,75,4389.72,19.8003,0.86530,0.033756
not-recorded,2,75,4394.67,19.9216,0.86233,0.031545
not-recorded,2,75,4393.80,19.9256,0.86416,0.033711
not-recorded,2,75,4392.14,19.9126,0.86714,0.046687
not-recorded,2,75,4384.75,19.7982,0.86651,-0.012444
not-recorded,2,75,4393.55,19.8927,0.87067,0.002651
not-recorded,2,75,4391.34,19.8510,0.86481,0.031984
not-recorded,2,75,4391.68,19.8735,0.86658,0.015076
not-recorded,2,75,4394.89,19.8793,0.87535,-0.052860
not-recorded,2,75,4389.41,19.8328,0.86483,0.032873
not-recorded,2,75,4387.96,19.8948,0.86638,0.043076
not-recorded,2,75,4390.25,19.8144,0.87356,-0.005716
not-recorded,2,75,4390.93,19.8432,0.87167,-0.033329
not-recorded,2,75,4389.97,19.8739,0.86512,-0.024854
not-recorded,2,75,4392.28,19.9134,0.87213,-0.056421
not-recorded,2,75,4389.82,19.8314,0.86925,-0.043385
not-recorded,2,75,4393.87,19.9327,0.87165,-0.030402
not-recorded,2,75,4389.17,19.8178,0.87080,-0.051873
not-recorded,2,75,4391.51,19.9373,0.86912,-0.048525
not-recorded,2,75,4388.06,19.8451,0.86984,-0.051916
not-recorded,2,75,4390.88,19.8843,0.86264,-0.038173
not-recorded,2,75,4394.17,19.8873,0.86120,0.034530
not-recorded,2,75,4389.79,19.9333,0.86549,-0.035139
not-recorded,2,75,4389.21,19.8482,0.87203,-0.033868
not-recorded,2,75,4392.51,19.8634,0.86546,0.035961
not-recorded,2,75,4389.70,19.8607,0.86622,-0.001669
not-recorded,2,75,4395.26,19.9028,0.86937,0.049282
not-recorded,2,75,4392.27,19.8857,0.87443,0.054713
not-recorded,2,75,4392.57,19.9170,0.86986,0.056678
not-recorded,2,75,4392.20,19.8693,0.87289,0.057738
not-recorded,2,75,4394.50,19.8911,0.86632,0.018939
not-recorded,2,75,4389.81,19.8758,0.85967,0.053840
not-recorded,2,75,4392.77,19.9098,0.87200,0.027766
not-recorded,2,75,4388.50,19.8821,0.86386,0.052640
not-recorded,2,75,4392.64,19.8708,0.86723,0.007697
not-recorded,2,75,4393.18,19.8618,0.87127,-0.015314
not-recorded,2,75,4390.59,19.8876,0.87217,0.022642
not-recorded,2,75,4391.98,19.8176,0.86319,-0.014892
not-recorded,2,75,4393.37,19.8895,0.86990,-0.049493
not-recorded,2,75,4392.14,19.9386,0.87141,-0.039930
not-recorded,2,75,4390.84,19.8308,0.86925,-0.030648
not-recorded,2,75,4390.02,19.8910,0.86853,-0.028856
not-recorded,2,75,4391.18,19.8791,0.85995,-0.052407
not-recorded,2,75,4390.97,19.8743,0.85963,-0.056241
not-recorded,2,75,4391.08,19.8272,0.86658,-0.055422
not-recorded,2,75,4393.43,19.9298,0.86695,-0.027867
not-recorded,2,75,4391.79,19.8474,0.86592,-0.042732
not-recorded,2,75,4392.12,19.9451,0.87112,-0.027988
not-recorded,2,75,4390.52,19.8431,0.86334,-0.044542
not-recorded,2,75,4391.67,19.8524,0.86513,-0.013470
not-recorded,2,75,4390.46,19.8724,0.86804,-0.023812
not-recorded,2,75,4391.07,19.8544,0.86782,-0.001865
not-recorded,2,75,4388.79,19.8002,0.87005,-0.032097
not-recorded,2,75,4396.88,19.9009,0.86314,0.035505
not-recorded,2,75,4390.56,19.8744,0.86725,0.027692
not-recorded,2,75,4389.83,19.8171,0.87056,0.023348
not-recorded,2,75,4393.53,19.8479,0.86854,0.051065
not-recorded,2,75,4390.67,19.8734,0.87114,0.054019
not-recorded,2,75,4393.31,19.9005,0.87478,0.040124
not-recorded,2,75,4394.89,19.9297,0.86561,0.001423
not-recorded,2,75,4390.24,19.8881,0.86722,0.055055
not-recorded,2,75,4393.86,19.8955,0.86743,-0.005371
not-recorded,2,75,4395.12,19.9659,0.87199,-0.039141
not-recorded,2,75,4391.48,19.9260,0.87198,0.019682
not-recorded,2,75,4394.19,19.8798,0.86913,-0.043064
not-recorded,2,75,4391.77,19.8359,0.86511,-0.013470
not-recorded,2,75,4392.94,19.8930,0.87185,-0.043145
not-recorded,2,75,4393.03,19.8933,0.86194,-0.051274
not-recorded,2,75,4389.58,19.8151,0.87323,-0.004835
not-recorded,2,75,4391.06,19.8735,0.86616,-0.044205
not-recorded,2,75,4390.70,19.8856,0.86518,-0.046806
not-recorded,2,75,4391.56,19.8454,0.86317,-0.056811
not-recorded,2,75,4394.15,19.8568,0.86584,-0.025198
not-recorded,2,75,4391.34,19.8005,0.86252,-0.055115
not-recorded,2,75,4389.92,19.7790,0.87033,-0.055434
not-recorded,2,75,4392.93,19.8969,0.87566,-0.012956
not-recorded,2,75,4393.44,19.8843,0.86784,0.009060
not-recorded,2,75,4393.28,19.9187,0.86970,0.018740
not-recorded,2,75,4391.35,19.8890,0.86513,-0.006432
not-recorded,2,75,4387.64,19.8395,0.86078,-0.053858
not-recorded,2,75,4390.54,19.8060,0.86345,0.001762
not-recorded,2,75,4391.20,19.8687,0.87223,0.027856
not-recorded,2,75,4392.05,19.8997,0.86500,0.046765
not-recorded,2,75,4389.36,19.8383,0.86555,0.017985
not-recorded,2,75,4392.21,19.8591,0.87308,0.058084
not-recorded,2,75,4389.92,19.8501,0.86914,0.044851
not-recorded,2,75,4394.23,19.8799,0.86920,0.025593
not-recorded,2,75,4388.22,19.8031,0.86468,0.038225
not-recorded,2,75,4392.55,19.8787,0.86881,0.031724
not-recorded,2,75,4395.29,19.9154,0.87267,-0.033235
not-recorded,2,75,4390.35,19.8901,0.86949,0.045379
not-recorded,2,75,4388.16,19.8131,0.86885,0.056517
not-recorded,2,75,4390.48,19.8745,0.87078,0.024123
not-recorded,2,75,4392.77,19.8641,0.87414,-0.031442
not-recorded,2,75,4394.66,19.9280,0.87197,-0.055340
not-recorded,2,75,4393.57,19.8626,0.86390,-0.055171
not-recorded,2,75,4391.58,19.8681,0.85925,-0.042814
not-recorded,2,75,4393.48,19.9449,0.86965,-0.056468
not-recorded,2,75,4394.19,19.9245,0.87166,-0.045491
not-recorded,2,75,4392.50,19.8582,0.87215,-0.054829
not-recorded,2,75,4390.10,19.8477,0.86706,-0.052828
not-recorded,2,75,4395.02,19.9041,0.86992,0.002722
not-recorded,2,75,4392.09,19.8815,0.87076,-0.039820
not-recorded,2,75,4394.63,19.8685,0.87568,0.020548
not-recorded,2,75,4396.36,19.8791,0.86889,0.052340
not-recorded,2,75,4396.83,19.9247,0.87595,0.056905
not-recorded,2,75,4393.68,19.8734,0.87012,0.037164
not-recorded,2,75,4392.17,19.8738,0.87121,0.021694
not-recorded,2,75,4390.66,19.8352,0.87301,0.003247
not-recorded,2,75,4396.61,19.8827,0.86838,0.038126
not-recorded,2,75,4391.62,19.8976,0.86825,0.042643
not-recorded,2,75,4393.23,19.8982,0.87262,0.057298
not-recorded,2,75,4393.66,19.8642,0.87202,0.048569
not-recorded,2,75,4389.35,19.8509,0.86491,0.037695
not-recorded,2,75,4394.96,19.9037,0.87477,0.009580
not-recorded,2,75,4391.73,19.8378,0.86886,0.052229
not-recorded,2,75,4395.61,19.9073,0.86863,-0.028244
not-recorded,2,75,4389.95,19.8208,0.87445,0.055886
not-recorded,2,75,4395.82,19.8909,0.86720,-0.048913
not-recorded,2,75,4389.83,19.8078,0.87214,0.044624
not-recorded,2,75,4390.40,19.8411,0.86748,0.025726
not-recorded,2,75,4391.85,19.8757,0.86794,-0.014784
not-recorded,2,75,4393.45,19.8899,0.87486,-0.050325
not-recorded,2,75,4396.83,19.8845,0.87139,-0.034356
not-recorded,2,75,4391.75,19.8238,0.86883,-0.045805
not-recorded,2,75,4392.59,19.9228,0.86651,-0.056803
not-recorded,2,75,4395.23,19.9508,0.87002,-0.029596
not-recorded,2,75,4392.80,19.8164,0.87047,-0.053614
not-recorded,2,75,4392.17,19.9140,0.86888,-0.053302
not-recorded,2,75,4393.65,19.8881,0.87357,-0.022548
not-recorded,2,75,4392.50,19.8453,0.86530,-0.032762
not-recorded,2,75,4391.11,19.8842,0.86515,-0.043439
not-recorded,2,75,4397.36,19.9136,0.87063,0.056245
not-recorded,2,75,4389.54,19.8780,0.86840,-0.048356
not-recorded,2,75,4393.68,19.9324,0.86339,0.037400
not-recorded,2,75,4387.91,19.8045,0.86814,-0.050209
not-recorded,2,75,4397.48,19.9212,0.86881,0.033326
not-recorded,2,75,4390.91,19.8714,0.86543,0.019642
not-recorded,2,75,4396.82,19.9003,0.86712,0.023559
not-recorded,2,75,4396.11,19.9742,0.86638,0.024508
not-recorded,2,75,4391.82,19.8821,0.86995,0.055315
not-recorded,2,75,4394.27,19.8516,0.87139,0.032920
not-recorded,2,75,4393.48,19.8419,0.87223,0.038550
not-recorded,2,75,4393.02,19.8761,0.86916,0.034922
not-recorded,2,75,4394.09,19.8710,0.87058,0.004260
not-recorded,2,75,4397.21,19.9532,0.87387,-0.052772
not-recorded,2,75,4395.37,19.9117,0.86941,-0.041520
not-recorded,2,75,4394.25,19.8768,0.87179,-0.035057
not-recorded,2,75,4397.82,19.9494,0.87129,-0.045443
not-recorded,2,75,4393.71,19.8571,0.86157,-0.045991
not-recorded,2,75,4395.65,19.9250,0.86884,-0.051515
not-recorded,2,75,4392.05,19.8302,0.86780,-0.040967
not-recorded,2,75,4395.27,19.8621,0.86485,-0.047425
not-recorded,2,75,4392.11,19.8025,0.86773,-0.053517
not-recorded,2,75,4392.23,19.8480,0.87157,-0.058584
not-recorded,2,75,4392.77,19.8655,0.87102,-0.053913
not-recorded,2,75,4394.04,19.9218,0.86706,-0.026639
not-recorded,2,75,4390.41,19.8397,0.86580,-0.057331
not-recorded,2,75,4390.85,19.8515,0.86956,-0.051214
not-recorded,2,75,4395.71,19.9010,0.86860,0.039111
not-recorded,2,75,4392.37,19.8682,0.86513,-0.010813
not-recorded,2,75,4393.57,19.9331,0.86503,0.024497
not-recorded,2,75,4393.61,19.9217,0.87291,0.034769
not-recorded,2,75,4391.28,19.8393,0.87360,0.003077
not-recorded,2,75,4393.92,19.9100,0.86691,0.052367
not-recorded,2,75,4393.78,19.8817,0.86943,0.056511
not-recorded,2,75,4394.42,19.8922,0.86575,0.055599
not-recorded,2,75,4388.79,19.8486,0.87492,0.005442
not-recorded,2,75,4396.86,19.9393,0.87535,-0.003567
not-recorded,2,75,4392.54,19.8337,0.87510,0.054146
not-recorded,2,75,4389.75,19.8432,0.86244,0.051500
not-recorded,2,75,4393.37,19.8356,0.87222,0.027406
not-recorded,2,75,4388.81,19.8590,0.86606,0.052009
not-recorded,2,75,4392.93,19.9047,0.87019,0.012264
not-recorded,2,75,4396.37,19.9425,0.86706,-0.055454
not-recorded,2,75,4394.16,19.9208,0.86815,-0.035954
not-recorded,2,75,4392.72,19.8430,0.87285,-0.020518
not-recorded,2,75,4393.90,19.9143,0.87029,-0.047119
not-recorded,2,75,4391.22,19.9117,0.87339,-0.017390
not-recorded,2,75,4392.68,19.8952,0.86849,-0.047934
not-recorded,2,75,4396.24,19.9009,0.87412,-0.033070
not-recorded,2,75,4394.86,19.8898,0.87158,-0.042824
not-recorded,2,75,4395.38,19.8911,0.86918,-0.024368
not-recorded,2,75,4393.48,19.8964,0.86861,-0.045794
not-recorded,2,75,4393.05,19.8985,0.86987,-0.045995
not-recorded,2,75,4394.68,19.9313,0.87052,-0.001348
not-recorded,2,75,4391.35,19.8175,0.87288,-0.049354
not-recorded,2,75,4394.15,19.9647,0.86893,0.012224
not-recorded,2,75,4392.55,19.8412,0.87008,-0.007973
not-recorded,2,75,4394.95,19.8976,0.87146,0.047292
not-recorded,2,75,4391.98,19.9263,0.86162,0.007527
not-recorded,2,75,4393.59,19.8794,0.86785,0.045945
not-recorded,2,75,4395.27,19.9499,0.87065,0.055634
not-recorded,2,75,4389.68,19.8691,0.86955,-0.002772
not-recorded,2,75,4395.70,19.8636,0.86792,0.040288
not-recorded,2,75,4396.11,19.9601,0.86760,0.022316
not-recorded,2,75,4394.42,19.8624,0.87267,0.041533
not-recorded,2,75,4397.30,19.9038,0.86860,-0.025287
not-recorded,2,75,4398.64,19.9507,0.87226,-0.050310
not-recorded,2,75,4392.73,19.9248,0.87372,0.038095
not-recorded,2,75,4394.84,19.9078,0.86423,-0.014255
not-recorded,2,75,4396.13,19.9375,0.86503,-0.045155
not-recorded,2,75,4391.18,19.8606,0.86440,0.035118
not-recorded,2,75,4390.79,19.8795,0.86671,0.031333
not-recorded,2,75,4388.59,19.8733,0.86876,0.049738
not-recorded,2,75,4393.50,19.8492,0.86902,-0.043907
not-recorded,2,75,4394.69,19.8894,0.87156,-0.055782
not-recorded,2,75,4392.96,19.9322,0.86987,-0.051225
not-recorded,2,75,4391.49,19.8844,0.86456,-0.043222
not-recorded,2,75,4397.25,19.9029,0.86924,0.000761
not-recorded,2,75,4391.91,19.8338,0.86800,-0.055666
not-recorded,2,75,4397.23,19.9015,0.87386,0.025793
not-recorded,2,75,4397.30,19.9143,0.87335,0.033896
not-recorded,2,75,4390.78,19.8725,0.86690,-0.056120
not-recorded,2,75,4394.17,19.9107,0.86236,-0.000770
not-recorded,2,75,4393.94,19.9131,0.86252,0.010490
not-recorded,2,75,4395.58,19.9425,0.86955,0.046321
not-recorded,2,75,4391.25,19.8616,0.86263,-0.021077
not-recorded,2,75,4395.44,19.9251,0.86808,0.056180
not-recorded,2,75,4390.20,19.8898,0.86676,-0.016517
not-recorded,2,75,4395.20,19.8622,0.87235,0.056508
not-recorded,2,75,4393.47,19.8683,0.87590,0.054442
