time_s,Test_ID,command_pct,rpm,thrust_n,torque_nm,shaft_power_w,voltage_v,current_a,electrical_power_w,motor_temp_c,esc_temp_c,vibration_x_g,vibration_y_g,vibration_z_g,airflow_mps,ambient_temp_c,operator_note
19.060000,3,80,4771.34,23.9601,1.02388,511.59,49.256,13.903,684.83,32.303,29.451,-0.048070,-0.019038,-0.004176,20.702,22.200,steady_run_3
19.065000,3,80,4770.31,23.8263,1.02796,513.51,49.283,13.938,686.93,32.308,29.454,-0.059977,-0.000914,-0.026912,20.794,22.200,steady_run_3
19.070000,3,80,4759.59,23.8661,1.02960,513.17,49.266,13.826,681.13,32.312,29.457,-0.058565,0.000490,-0.026454,20.727,22.200,steady_run_3
19.075000,3,80,4772.55,23.9833,1.03039,514.97,49.242,13.894,684.14,32.316,29.460,0.043314,-0.002065,-0.027465,20.755,22.200,steady_run_3
19.080000,3,80,4767.15,23.9479,1.01788,508.14,49.269,13.928,686.20,32.321,29.463,-0.001955,0.026234,0.005628,20.709,22.200,steady_run_3
19.085000,3,80,4765.51,23.8862,1.02640,512.22,49.281,13.771,678.67,32.325,29.466,-0.057306,-0.002344,-0.034349,20.703,22.200,steady_run_3
19.090000,3,80,4773.05,23.9334,1.02219,510.93,49.261,13.877,683.61,32.330,29.469,-0.030326,-0.050139,0.026014,20.924,22.200,steady_run_3
19.095000,3,80,4780.13,24.0598,1.01655,508.86,49.266,13.964,687.96,32.334,29.472,0.039346,-0.001696,-0.029168,20.691,22.200,steady_run_3
19.100000,3,80,4768.50,23.8698,1.01472,506.71,49.262,13.844,681.96,32.338,29.475,0.004880,0.034424,0.014343,20.729,22.200,steady_run_3
19.105000,3,80,4770.08,23.9815,1.01406,506.55,49.250,13.785,678.91,32.343,29.478,-0.045293,0.004225,-0.025952,20.753,22.200,steady_run_3
19.110000,3,80,4775.89,24.0100,1.03172,515.99,49.226,14.040,691.15,32.347,29.482,0.068261,0.052136,0.024879,20.767,22.200,steady_run_3
19.115000,3,80,4756.98,23.7237,1.02200,509.11,49.238,13.944,686.59,32.352,29.485,-0.015483,-0.047436,0.025374,20.791,22.200,steady_run_3
19.120000,3,80,4780.67,24.0478,1.03642,518.86,49.268,13.939,686.77,32.356,29.488,-0.006359,-0.018716,-0.004452,20.739,22.200,steady_run_3
19.125000,3,80,4770.88,23.7781,1.02689,513.04,49.265,13.923,685.95,32.361,29.491,-0.050638,-0.013216,-0.011698,20.783,22.200,steady_run_3
19.130000,3,80,4766.87,23.9111,1.02077,509.55,49.264,13.925,686.02,32.365,29.494,-0.057456,-0.000256,-0.033474,20.675,22.200,steady_run_3
19.135000,3,80,4766.19,23.6938,1.02271,510.45,49.267,13.882,683.92,32.369,29.497,0.030430,0.049181,0.027571,20.769,22.200,steady_run_3
19.140000,3,80,4770.62,23.8419,1.01468,506.91,49.247,13.843,681.70,32.374,29.500,-0.057071,0.000739,-0.035771,20.779,22.200,steady_run_3
19.145000,3,80,4772.74,23.9051,1.02477,512.18,49.273,13.814,680.67,32.378,29.503,-0.035060,0.008861,-0.016569,20.793,22.200,steady_run_3
19.150000,3,80,4771.81,23.9249,1.03265,516.02,49.255,14.049,691.99,32.382,29.506,0.021856,0.047522,0.022458,20.870,22.200,steady_run_3
19.155000,3,80,4774.31,23.8905,1.01233,506.13,49.278,13.847,682.35,32.387,29.509,0.066968,0.021852,-0.000357,20.842,22.200,steady_run_3
19.160000,3,80,4767.17,23.7814,1.01401,506.21,49.270,13.939,686.80,32.391,29.512,0.023053,-0.004942,-0.033495,20.773,22.200,steady_run_3
19.165000,3,80,4769.58,23.9678,1.01350,506.21,49.245,13.856,682.35,32.396,29.515,-0.011943,-0.039756,0.017757,20.742,22.200,steady_run_3
19.170000,3,80,4771.32,24.0152,1.02719,513.24,49.260,13.792,679.41,32.400,29.518,-0.006487,-0.016048,0.000098,20.835,22.200,steady_run_3
19.175000,3,80,4772.03,23.8780,1.02508,512.26,49.257,13.823,680.86,32.404,29.521,0.052919,0.062732,0.032240,20.873,22.200,steady_run_3
19.180000,3,80,4779.11,24.0567,1.02541,513.19,49.246,13.858,682.45,32.408,29.524,-0.050048,-0.008345,-0.010776,20.878,22.200,steady_run_3
19.185000,3,80,4771.07,23.9710,1.03108,515.16,49.262,13.743,677.00,32.413,29.527,-0.019652,-0.060060,0.030842,20.777,22.200,steady_run_3
19.190000,3,80,4763.47,23.7991,1.01863,508.12,49.265,13.775,678.62,32.417,29.530,-0.014910,-0.053536,0.028902,20.625,22.200,steady_run_3
19.195000,3,80,4762.64,23.7278,1.01295,505.20,49.255,13.828,681.10,32.421,29.533,-0.035227,-0.043727,0.014815,20.753,22.200,steady_run_3
19.200000,3,80,4772.47,23.8710,1.04215,520.84,49.231,13.932,685.90,32.426,29.536,0.070879,0.023248,0.000122,20.806,22.200,steady_run_3
19.205000,3,80,4771.90,23.8923,1.00829,503.86,49.283,13.817,680.93,32.430,29.539,-0.003677,-0.007651,-0.014998,20.810,22.200,steady_run_3
19.210000,3,80,4774.17,24.0175,1.01635,508.12,49.229,13.930,685.75,32.434,29.542,-0.017243,-0.054038,0.032881,20.833,22.200,steady_run_3
19.215000,3,80,4774.90,23.8186,1.02927,514.66,49.266,13.830,681.36,32.439,29.545,0.072158,0.033943,0.012429,20.659,22.200,steady_run_3
19.220000,3,80,4760.90,23.7939,1.01514,506.11,49.231,13.834,681.04,32.443,29.548,0.060315,0.061454,0.031811,20.753,22.200,steady_run_3
19.225000,3,80,4759.57,23.8053,1.01471,505.75,49.236,13.897,684.24,32.447,29.551,0.046293,0.063809,0.032638,20.645,22.200,steady_run_3
19.230000,3,80,4766.69,23.8107,1.03012,514.20,49.277,13.810,680.50,32.452,29.554,-0.055571,-0.007094,-0.015874,20.597,22.200,steady_run_3
19.235000,3,80,4771.71,23.8636,1.02325,511.31,49.296,13.816,681.07,32.456,29.556,-0.051924,-0.005114,-0.018304,20.753,22.200,steady_run_3
19.240000,3,80,4770.17,23.8052,1.02589,512.46,49.261,13.859,682.70,32.460,29.559,-0.032008,-0.049369,0.021431,20.841,22.200,steady_run_3
19.245000,3,80,4767.33,23.8130,1.03078,514.60,49.241,13.893,684.11,32.464,29.562,0.073067,0.054898,0.026436,20.754,22.200,steady_run_3
19.250000,3,80,4759.36,23.7456,1.01843,507.58,49.254,13.788,679.13,32.469,29.565,-0.001820,0.030898,0.011639,20.798,22.200,steady_run_3
19.255000,3,80,4769.64,23.8456,1.01928,509.10,49.275,13.884,684.13,32.473,29.568,-0.038785,-0.039741,0.014674,20.761,22.200,steady_run_3
19.260000,3,80,4763.89,23.8932,1.02263,510.16,49.276,13.766,678.33,32.477,29.571,0.062931,0.013775,-0.006291,20.807,22.200,steady_run_3
19.265000,3,80,4764.13,23.9114,1.02068,509.22,49.244,13.836,681.35,32.481,29.574,-0.046046,-0.028799,0.002544,20.720,22.200,steady_run_3
19.270000,3,80,4767.52,23.8093,1.02589,512.18,49.286,13.798,680.04,32.486,29.577,0.067586,0.031184,0.008534,20.765,22.200,steady_run_3
19.275000,3,80,4773.15,23.8417,1.02508,512.38,49.241,14.023,690.51,32.490,29.580,0.006962,-0.001751,-0.025508,20.696,22.200,steady_run_3
19.280000,3,80,4786.50,24.1617,1.03584,519.21,49.273,13.843,682.10,32.494,29.583,0.049952,0.063788,0.032501,21.003,22.200,steady_run_3
19.285000,3,80,4764.93,23.8190,1.01766,507.80,49.273,13.816,680.78,32.499,29.586,-0.018358,-0.056245,0.028669,20.822,22.200,steady_run_3
19.290000,3,80,4759.00,23.7232,1.00380,500.25,49.288,13.670,673.76,32.503,29.589,0.033315,0.052147,0.026928,20.687,22.200,steady_run_3
19.295000,3,80,4758.10,23.7476,1.01351,505.00,49.291,13.657,673.15,32.507,29.591,0.071245,0.052051,0.023771,20.683,22.200,steady_run_3
19.300000,3,80,4762.76,23.8541,1.01179,504.64,49.257,13.860,682.71,32.511,29.594,0.033833,0.056950,0.027615,20.710,22.200,steady_run_3
19.305000,3,80,4775.88,23.9547,1.03179,516.03,49.252,13.806,679.99,32.515,29.597,-0.033607,-0.045706,0.020747,20.921,22.200,steady_run_3
19.310000,3,80,4761.43,23.7337,1.02299,510.08,49.276,13.799,679.95,32.520,29.600,0.001902,-0.005370,-0.021086,20.604,22.200,steady_run_3
19.315000,3,80,4771.64,23.9338,1.01709,508.23,49.269,13.821,680.95,32.524,29.603,0.055952,0.063119,0.034202,20.654,22.200,steady_run_3
19.320000,3,80,4769.54,23.8281,1.02781,513.36,49.288,13.853,682.79,32.528,29.606,-0.061620,0.004012,-0.030215,20.608,22.200,steady_run_3
19.325000,3,80,4767.52,23.7696,1.02862,513.54,49.270,13.911,685.38,32.532,29.609,-0.020523,-0.060976,0.032360,20.653,22.200,steady_run_3
19.330000,3,80,4774.48,23.9052,1.03132,515.64,49.260,13.934,686.37,32.537,29.612,0.070201,0.027593,0.004843,20.805,22.200,steady_run_3
19.335000,3,80,4774.07,23.8473,1.02406,511.97,49.253,13.984,688.74,32.541,29.615,-0.006590,-0.022964,0.002270,20.792,22.200,steady_run_3
19.340000,3,80,4774.35,23.9403,1.02758,513.76,49.248,13.940,686.49,32.545,29.618,-0.016301,0.015604,-0.004978,20.747,22.200,steady_run_3
19.345000,3,80,4769.71,23.8634,1.02908,514.01,49.255,13.834,681.37,32.549,29.621,-0.058964,0.003224,-0.032938,20.800,22.200,steady_run_3
19.350000,3,80,4774.11,23.9170,1.02790,513.89,49.272,13.932,686.44,32.554,29.624,-0.037106,-0.042138,0.017964,20.743,22.200,steady_run_3
19.355000,3,80,4781.72,23.9216,1.01861,510.06,49.266,13.971,688.28,32.558,29.627,-0.015342,-0.047284,0.023743,20.823,22.200,steady_run_3
19.360000,3,80,4762.25,23.8310,1.01183,504.60,49.274,13.873,683.58,32.562,29.629,-0.030197,-0.052607,0.026339,20.714,22.200,steady_run_3
19.365000,3,80,4757.46,23.7333,1.01321,504.78,49.289,13.770,678.71,32.566,29.632,-0.010434,-0.037228,0.014370,20.672,22.200,steady_run_3
19.370000,3,80,4774.09,23.9247,1.02719,513.54,49.244,13.907,684.81,32.571,29.635,0.056656,0.003804,-0.019829,20.810,22.200,steady_run_3
19.375000,3,80,4768.19,23.9299,1.03926,518.93,49.268,13.813,680.54,32.575,29.638,-0.052412,-0.008407,-0.018371,20.760,22.200,steady_run_3
19.380000,3,80,4774.50,23.8718,1.02067,510.32,49.269,13.826,681.20,32.579,29.641,0.075004,0.035097,0.013705,20.748,22.200,steady_run_3
19.385000,3,80,4769.01,23.8851,1.01577,507.28,49.252,13.930,686.09,32.583,29.644,-0.059472,0.004500,-0.031721,20.722,22.200,steady_run_3
19.390000,3,80,4763.75,23.7606,1.01085,504.27,49.263,13.813,680.47,32.588,29.647,-0.014043,-0.040821,0.018345,20.722,22.200,steady_run_3
19.395000,3,80,4765.62,23.8956,1.01413,506.10,49.267,13.906,685.12,32.592,29.650,-0.014272,-0.042894,0.020883,20.747,22.200,steady_run_3
19.400000,3,80,4771.25,23.9173,1.02130,510.29,49.271,13.966,688.11,32.596,29.653,-0.050704,-0.018014,-0.004309,20.819,22.200,steady_run_3
19.405000,3,80,4766.12,23.8792,1.01892,508.55,49.271,13.806,680.25,32.600,29.655,-0.010077,-0.021364,0.001233,20.715,22.200,steady_run_3
19.410000,3,80,4766.70,23.8086,1.01497,506.64,49.247,13.954,687.20,32.605,29.658,0.036428,0.054841,0.033387,20.810,22.200,steady_run_3
19.415000,3,80,4762.71,23.8919,1.01968,508.57,49.277,13.795,679.80,32.609,29.661,0.073097,0.048246,0.021635,20.626,22.200,steady_run_3
19.420000,3,80,4764.94,23.7795,1.01659,507.26,49.253,13.834,681.37,32.613,29.664,0.049146,0.001198,-0.022922,20.788,22.200,steady_run_3
19.425000,3,80,4760.63,23.9019,1.00897,503.00,49.256,13.847,682.05,32.617,29.667,0.047369,-0.000696,-0.024306,20.684,22.200,steady_run_3
19.430000,3,80,4768.61,23.8416,1.02217,510.44,49.247,13.881,683.59,32.621,29.670,0.053819,0.007043,-0.016220,20.800,22.200,steady_run_3
19.435000,3,80,4776.07,23.9263,1.04492,522.62,49.261,13.914,685.42,32.626,29.673,0.049681,0.060194,0.033989,20.894,22.200,steady_run_3
19.440000,3,80,4771.50,23.9067,1.02588,512.60,49.243,13.950,686.94,32.630,29.676,0.001404,0.032679,0.008474,20.678,22.200,steady_run_3
19.445000,3,80,4759.60,23.7758,1.03098,513.86,49.258,13.804,679.98,32.634,29.678,-0.012122,-0.053821,0.026988,20.692,22.200,steady_run_3
19.450000,3,80,4778.70,23.9008,1.02877,514.82,49.253,13.923,685.76,32.638,29.681,0.064200,0.058166,0.034280,20.775,22.200,steady_run_3
19.455000,3,80,4776.07,23.9230,1.02791,514.11,49.259,13.913,685.34,32.642,29.684,-0.036444,-0.045949,0.021088,20.673,22.200,steady_run_3
19.460000,3,80,4771.71,23.9145,1.01519,507.28,49.295,13.828,681.64,32.647,29.687,-0.032617,-0.053320,0.027075,20.735,22.200,steady_run_3
19.465000,3,80,4779.17,23.9093,1.02649,513.73,49.286,13.924,686.28,32.651,29.690,-0.007371,-0.021991,0.000859,20.846,22.200,steady_run_3
19.470000,3,80,4784.96,24.0832,1.02434,513.28,49.264,13.916,685.55,32.655,29.693,-0.053947,-0.014488,-0.008725,20.908,22.200,steady_run_3
19.475000,3,80,4761.65,23.8406,1.02822,512.71,49.252,13.781,678.74,32.659,29.695,-0.017635,-0.063536,0.032884,20.728,22.200,steady_run_3
19.480000,3,80,4781.01,23.9371,1.01470,508.03,49.229,13.976,688.03,32.663,29.698,0.059214,0.007621,-0.018234,20.738,22.200,steady_run_3
19.485000,3,80,4765.38,23.8554,1.01773,507.88,49.287,13.745,677.45,32.667,29.701,-0.023148,-0.063177,0.031226,20.593,22.200,steady_run_3
19.490000,3,80,4768.80,23.8898,1.03534,517.04,49.255,13.889,684.12,32.672,29.704,0.053210,0.061212,0.035184,20.743,22.200,steady_run_3
19.495000,3,80,4775.64,23.8307,1.02806,514.14,49.281,13.900,685.00,32.676,29.707,-0.046619,-0.027196,0.002937,20.762,22.200,steady_run_3
19.500000,3,80,4768.24,23.9117,1.02579,512.20,49.291,13.866,683.47,32.680,29.710,-0.045108,-0.028487,0.006480,20.665,22.200,steady_run_3
19.505000,3,80,4771.80,23.9900,1.04363,521.50,49.260,13.903,684.86,32.684,29.713,0.060746,0.006740,-0.017524,20.669,22.200,steady_run_3
19.510000,3,80,4763.61,23.7992,1.01198,504.82,49.262,13.842,681.91,32.688,29.715,0.004647,0.035331,0.013374,20.664,22.200,steady_run_3
19.515000,3,80,4766.91,23.8372,1.02985,514.09,49.265,13.865,683.07,32.692,29.718,-0.009276,-0.019746,0.000951,20.717,22.200,steady_run_3
19.520000,3,80,4764.59,23.8799,1.03769,517.75,49.263,13.904,684.96,32.697,29.721,0.061487,0.061609,0.031576,20.736,22.200,steady_run_3
19.525000,3,80,4754.37,23.6569,1.01555,505.62,49.286,13.643,672.42,32.701,29.724,0.073413,0.041803,0.015658,20.674,22.200,steady_run_3
19.530000,3,80,4766.78,23.8522,1.03561,516.95,49.273,13.820,680.95,32.705,29.726,-0.022822,-0.063036,0.032857,20.675,22.200,steady_run_3
19.535000,3,80,4776.29,24.0309,1.00754,503.94,49.257,13.877,683.54,32.709,29.729,0.059660,0.062569,0.034385,20.742,22.200,steady_run_3
19.540000,3,80,4776.23,23.9404,1.03257,516.46,49.258,13.930,686.18,32.713,29.732,-0.010510,-0.028523,0.005872,20.725,22.200,steady_run_3
19.545000,3,80,4768.53,23.8623,1.02058,509.63,49.260,13.813,680.44,32.717,29.735,0.010690,-0.001887,-0.031240,20.741,22.200,steady_run_3
19.550000,3,80,4770.41,23.9180,1.03023,514.66,49.287,13.831,681.71,32.721,29.738,0.013161,-0.004605,-0.028575,20.806,22.200,steady_run_3
19.555000,3,80,4768.76,23.9689,1.02625,512.49,49.253,13.838,681.57,32.725,29.740,0.058960,0.012667,-0.010048,20.697,22.200,steady_run_3
19.560000,3,80,4771.95,23.8553,1.02076,510.09,49.277,13.903,685.09,32.729,29.743,-0.039208,-0.038142,0.012589,20.802,22.200,steady_run_3
19.565000,3,80,4765.64,23.7861,1.01692,507.50,49.288,13.865,683.37,32.734,29.746,0.018628,0.046637,0.021472,20.742,22.200,steady_run_3
19.570000,3,80,4755.04,23.8093,1.03158,513.67,49.286,13.819,681.06,32.738,29.749,-0.011389,0.018680,0.003062,20.770,22.200,steady_run_3
19.575000,3,80,4773.76,23.8534,1.01971,509.76,49.252,13.940,686.59,32.742,29.752,-0.006717,-0.024569,-0.000910,20.796,22.200,steady_run_3
19.580000,3,80,4759.47,23.7372,1.02254,509.64,49.251,13.747,677.05,32.746,29.754,0.069458,0.030468,0.006405,20.739,22.200,steady_run_3
19.585000,3,80,4769.95,23.9103,1.03100,514.99,49.251,13.851,682.20,32.750,29.757,0.017067,0.044114,0.020198,20.734,22.200,steady_run_3
19.590000,3,80,4771.73,23.9874,1.02974,514.55,49.262,13.734,676.54,32.754,29.760,0.004758,0.036013,0.011327,20.817,22.200,steady_run_3
19.595000,3,80,4762.90,23.7904,1.02096,509.22,49.281,13.792,679.69,32.758,29.762,-0.014118,-0.044098,0.019350,20.659,22.200,steady_run_3
19.600000,3,80,4766.35,23.8825,1.03131,514.76,49.258,13.875,683.47,32.762,29.765,0.026772,0.051105,0.025094,20.666,22.200,steady_run_3
19.605000,3,80,4781.17,24.0804,1.03436,517.89,49.231,13.974,687.97,32.766,29.768,0.053685,0.002558,-0.022753,20.785,22.200,steady_run_3
19.610000,3,80,4769.47,23.9283,1.02387,511.38,49.280,13.738,677.03,32.770,29.771,-0.057404,0.002026,-0.034295,20.628,22.200,steady_run_3
19.615000,3,80,4767.50,23.8382,1.02368,511.07,49.248,13.828,681.00,32.774,29.774,-0.021567,-0.062971,0.033570,20.759,22.200,steady_run_3
19.620000,3,80,4777.12,23.9796,1.02977,515.15,49.272,14.009,690.27,32.779,29.776,0.071705,0.053998,0.024496,20.867,22.200,steady_run_3
19.625000,3,80,4772.08,23.7969,1.01521,507.33,49.237,13.867,682.75,32.783,29.779,-0.048692,0.003706,-0.027717,20.859,22.200,steady_run_3
19.630000,3,80,4755.79,23.7924,1.00784,501.93,49.275,13.767,678.37,32.787,29.782,-0.016832,0.020488,0.001930,20.664,22.200,steady_run_3
19.635000,3,80,4774.84,23.8774,1.02024,510.14,49.252,13.859,682.58,32.791,29.785,-0.020183,-0.063442,0.030818,20.765,22.200,steady_run_3
19.640000,3,80,4769.07,23.8946,1.01852,508.66,49.249,13.867,682.93,32.795,29.787,0.060968,0.063925,0.033463,20.740,22.200,steady_run_3
19.645000,3,80,4766.09,23.8872,1.01145,504.82,49.287,13.935,686.81,32.799,29.790,-0.018171,-0.047018,0.021374,20.773,22.200,steady_run_3
19.650000,3,80,4766.98,23.7790,1.01496,506.67,49.265,13.883,683.94,32.803,29.793,0.066543,0.025957,0.000747,20.654,22.200,steady_run_3
19.655000,3,80,4767.60,23.9547,1.02536,511.92,49.299,13.774,679.04,32.807,29.796,-0.058693,0.002542,-0.031929,20.707,22.200,steady_run_3
19.660000,3,80,4774.29,23.8769,1.02876,514.34,49.273,13.873,683.57,32.811,29.798,0.007875,-0.006351,-0.024632,20.775,22.200,steady_run_3
19.665000,3,80,4771.91,23.8623,1.00588,502.65,49.243,13.952,687.02,32.815,29.801,0.015667,0.044597,0.017906,20.707,22.200,steady_run_3
19.670000,3,80,4766.91,23.9055,1.00400,501.18,49.223,13.917,685.04,32.819,29.804,-0.056590,-0.002465,-0.022963,20.728,22.200,steady_run_3
19.675000,3,80,4774.20,23.9380,1.02170,510.80,49.276,13.902,685.01,32.823,29.807,-0.020820,-0.060758,0.030864,20.826,22.200,steady_run_3
19.680000,3,80,4772.62,23.9930,1.02197,510.77,49.270,13.831,681.43,32.828,29.809,-0.005154,-0.013907,-0.010599,20.714,22.200,steady_run_3
19.685000,3,80,4776.20,23.9295,1.03256,516.45,49.240,14.069,692.77,32.832,29.812,0.017182,0.042354,0.018723,20.670,22.200,steady_run_3
19.690000,3,80,4780.28,24.0282,1.04026,520.74,49.274,13.936,686.67,32.836,29.815,-0.052663,-0.015072,-0.014165,20.818,22.200,steady_run_3
19.695000,3,80,4772.25,23.8183,1.00985,504.67,49.255,13.860,682.68,32.840,29.818,-0.016404,-0.044493,0.019305,20.801,22.200,steady_run_3
19.700000,3,80,4776.33,24.0196,1.03054,515.45,49.271,13.830,681.43,32.844,29.820,0.059882,0.010995,-0.013069,20.709,22.200,steady_run_3
19.705000,3,80,4761.76,23.7962,1.01203,504.65,49.283,13.715,675.92,32.848,29.823,-0.052542,0.000413,-0.031088,20.687,22.200,steady_run_3
19.710000,3,80,4770.79,23.8789,1.03100,515.09,49.266,13.863,682.96,32.852,29.826,0.067780,0.014440,-0.007779,20.703,22.200,steady_run_3
19.715000,3,80,4767.77,23.8900,1.01633,507.43,49.270,13.885,684.12,32.856,29.829,-0.026108,-0.056481,0.028012,20.872,22.200,steady_run_3
19.720000,3,80,4771.38,23.9438,1.02197,510.64,49.277,13.802,680.12,32.860,29.831,0.065871,0.018764,-0.000152,20.787,22.200,steady_run_3
19.725000,3,80,4771.07,24.0407,1.03767,518.45,49.293,13.832,681.81,32.864,29.834,-0.013608,-0.044022,0.019115,20.818,22.199,steady_run_3
19.730000,3,80,4764.54,23.9366,1.02055,509.19,49.277,13.819,680.98,32.868,29.837,-0.058681,-0.005373,-0.021132,20.861,22.199,steady_run_3
19.735000,3,80,4770.13,23.7633,1.02283,510.93,49.279,13.882,684.10,32.872,29.839,0.004308,0.034897,0.012782,20.815,22.199,steady_run_3
19.740000,3,80,4764.43,23.8541,1.00632,502.08,49.266,13.871,683.38,32.876,29.842,-0.013035,-0.049593,0.021317,20.676,22.199,steady_run_3
19.745000,3,80,4771.70,23.9155,1.01124,505.31,49.272,13.850,682.39,32.880,29.845,0.038273,-0.002823,-0.031293,20.738,22.199,steady_run_3
19.750000,3,80,4772.48,24.0116,1.02295,511.25,49.293,13.901,685.20,32.884,29.847,-0.011621,0.022125,0.001240,20.658,22.199,steady_run_3
19.755000,3,80,4769.99,23.8593,1.01738,508.19,49.260,13.981,688.71,32.888,29.850,-0.017477,-0.052854,0.027012,20.737,22.199,steady_run_3
19.760000,3,80,4770.01,23.9605,1.01664,507.83,49.283,13.825,681.32,32.892,29.853,-0.024454,0.014358,-0.005582,20.790,22.199,steady_run_3
19.765000,3,80,4770.42,24.0042,1.03088,514.98,49.285,13.814,680.80,32.896,29.855,-0.012529,-0.029244,0.007193,20.773,22.199,steady_run_3
19.770000,3,80,4776.58,23.9103,1.02398,512.20,49.263,13.971,688.26,32.900,29.858,-0.042102,0.004997,-0.023902,20.754,22.199,steady_run_3
19.775000,3,80,4766.03,23.7412,1.02546,511.80,49.265,13.786,679.17,32.904,29.861,-0.060029,0.001520,-0.032572,20.595,22.199,steady_run_3
19.780000,3,80,4759.81,23.8258,1.01441,505.63,49.260,13.832,681.38,32.908,29.864,0.072547,0.038537,0.012826,20.595,22.199,steady_run_3
19.785000,3,80,4777.08,23.9803,1.02171,511.12,49.301,13.858,683.20,32.912,29.866,0.056794,0.002168,-0.018703,20.819,22.199,steady_run_3
19.790000,3,80,4775.94,23.8823,1.01590,508.09,49.252,13.759,677.64,32.916,29.869,0.047598,0.002909,-0.026527,20.601,22.199,steady_run_3
19.795000,3,80,4769.93,23.8718,1.03102,515.00,49.255,13.823,680.85,32.920,29.871,-0.047212,-0.027737,0.002480,20.768,22.199,steady_run_3
19.800000,3,80,4762.74,23.8030,1.01314,505.31,49.263,13.899,684.74,32.924,29.874,-0.047488,-0.016078,-0.007511,20.780,22.199,steady_run_3
19.805000,3,80,4769.66,23.9236,1.02646,512.70,49.250,13.993,689.15,32.928,29.877,-0.000737,-0.006704,-0.019788,20.782,22.199,steady_run_3
19.810000,3,80,4779.45,23.9725,1.02275,511.89,49.229,14.024,690.40,32.932,29.880,0.029090,0.051969,0.026666,20.745,22.199,steady_run_3
19.815000,3,80,4760.84,23.7809,1.03189,514.45,49.249,13.917,685.40,32.936,29.882,0.041803,-0.000368,-0.027330,20.675,22.199,steady_run_3
19.820000,3,80,4770.61,23.9111,1.03952,519.32,49.282,13.730,676.66,32.940,29.885,-0.038528,0.005840,-0.019478,20.665,22.199,steady_run_3
19.825000,3,80,4766.96,23.8524,1.01634,507.35,49.258,13.850,682.22,32.944,29.888,0.060586,0.057805,0.030518,20.827,22.199,steady_run_3
19.830000,3,80,4773.50,23.9394,1.03291,516.33,49.266,13.873,683.48,32.948,29.890,-0.030694,-0.048651,0.018819,20.833,22.199,steady_run_3
19.835000,3,80,4773.70,23.8674,1.02139,510.59,49.269,13.870,683.36,32.952,29.893,0.070038,0.058857,0.030645,20.755,22.199,steady_run_3
19.840000,3,80,4769.32,23.8234,1.02420,511.53,49.246,13.860,682.54,32.956,29.896,0.048788,0.061579,0.031777,20.718,22.199,steady_run_3
19.845000,3,80,4762.27,23.7839,1.03093,514.13,49.269,13.859,682.82,32.960,29.898,0.069704,0.049948,0.025568,20.693,22.199,steady_run_3
19.850000,3,80,4766.73,23.8464,1.02245,510.38,49.288,13.793,679.84,32.964,29.901,0.019470,0.044636,0.021429,20.749,22.199,steady_run_3
19.855000,3,80,4773.19,23.8867,1.00553,502.61,49.245,13.946,686.77,32.968,29.904,-0.017456,-0.057979,0.030522,20.791,22.199,steady_run_3
19.860000,3,80,4768.09,23.9980,1.01888,508.74,49.257,13.890,684.18,32.972,29.906,0.055534,0.007074,-0.019079,20.720,22.199,steady_run_3
19.865000,3,80,4769.77,23.8461,1.02074,509.85,49.236,13.878,683.31,32.976,29.909,0.070687,0.020584,0.000659,20.696,22.199,steady_run_3
19.870000,3,80,4760.82,23.7452,1.02470,510.87,49.240,13.909,684.89,32.980,29.912,-0.030294,-0.052873,0.025146,20.744,22.199,steady_run_3
19.875000,3,80,4770.50,23.9007,1.01150,505.31,49.271,13.971,688.34,32.984,29.914,0.058207,0.009093,-0.014057,20.713,22.199,steady_run_3
19.880000,3,80,4767.37,23.9302,1.03008,514.25,49.267,13.830,681.36,32.988,29.917,-0.023283,-0.060593,0.030459,20.737,22.199,steady_run_3
19.885000,3,80,4767.60,23.8118,1.02481,511.65,49.252,13.864,682.83,32.992,29.920,0.053640,0.062962,0.032384,20.707,22.199,steady_run_3
19.890000,3,80,4776.70,23.8873,1.02815,514.30,49.248,13.984,688.69,32.996,29.922,-0.013958,-0.034677,0.015795,20.740,22.199,steady_run_3
19.895000,3,80,4769.22,23.9384,1.02107,509.96,49.249,13.908,684.96,33.000,29.925,0.001853,-0.002027,-0.019059,20.761,22.199,steady_run_3
19.900000,3,80,4764.67,24.0245,1.02816,513.00,49.269,13.905,685.10,33.004,29.928,0.040317,-0.000107,-0.031349,20.717,22.199,steady_run_3
19.905000,3,80,4772.68,23.8509,1.03012,514.85,49.277,13.987,689.23,33.008,29.930,0.018941,-0.002114,-0.032679,20.784,22.199,steady_run_3
19.910000,3,80,4763.69,23.7593,1.02472,511.18,49.293,13.865,683.43,33.012,29.933,-0.057456,0.001124,-0.024852,20.795,22.199,steady_run_3
19.915000,3,80,4762.08,23.7297,1.01377,505.55,49.264,13.791,679.41,33.016,29.935,-0.032369,-0.053716,0.025485,20.839,22.199,steady_run_3
19.920000,3,80,4772.94,23.9600,1.02966,514.64,49.272,13.892,684.49,33.020,29.938,-0.028028,-0.055332,0.028280,20.722,22.199,steady_run_3
19.925000,3,80,4769.94,23.8835,1.02808,513.53,49.281,13.839,681.98,33.024,29.941,0.031444,0.053485,0.024602,20.645,22.199,steady_run_3
