time_s,Test_ID,command_pct,rpm,thrust_n,torque_nm,shaft_power_w,voltage_v,current_a,electrical_power_w,motor_temp_c,esc_temp_c,vibration_x_g,vibration_y_g,vibration_z_g,airflow_mps,ambient_temp_c
28.382813,4,85,5032.11,26.5982,1.14918,605.57,49.158,15.031,738.89,35.171,31.252,-0.004188,-0.010322,-0.013571,21.856,22.140
28.386719,4,85,5044.13,26.7358,1.15772,611.53,49.182,15.089,742.11,35.174,31.254,-0.008974,-0.015213,-0.002325,21.978,22.140
28.390625,4,85,5033.67,26.6826,1.14123,601.57,49.160,15.209,747.65,35.177,31.256,-0.060470,0.000686,-0.035476,21.957,22.140
28.394531,4,85,5032.71,26.6564,1.15329,607.81,49.161,15.007,737.77,35.179,31.258,-0.047152,-0.030135,0.004353,21.848,22.140
28.398438,4,85,5048.30,26.7898,1.15228,609.16,49.160,15.198,747.14,35.182,31.260,0.003755,-0.008667,-0.022383,22.084,22.140
28.402344,4,85,5043.54,26.6657,1.14743,606.02,49.192,14.982,737.00,35.185,31.261,-0.010159,-0.031932,0.006647,22.061,22.140
28.406250,4,85,5041.25,26.7025,1.14221,603.00,49.175,14.948,735.05,35.187,31.263,-0.049821,-0.017179,-0.007562,22.046,22.140
28.410156,4,85,5045.03,26.7355,1.14516,605.01,49.169,15.201,747.42,35.190,31.265,-0.059733,0.001924,-0.034291,22.010,22.140
28.414063,4,85,5050.08,26.8735,1.14040,603.09,49.166,15.140,744.36,35.193,31.267,-0.019562,-0.063220,0.035076,22.054,22.140
28.417969,4,85,5031.01,26.6136,1.13406,597.47,49.180,14.980,736.72,35.195,31.268,-0.060268,0.002395,-0.036930,21.923,22.140
28.421875,4,85,5041.28,26.6881,1.13394,598.63,49.164,15.074,741.10,35.198,31.270,0.044609,0.060348,0.029939,21.925,22.140
28.425781,4,85,5041.50,26.8258,1.14543,604.72,49.164,15.063,740.54,35.201,31.272,-0.012200,-0.032240,0.009505,21.896,22.140
28.429688,4,85,5052.56,26.8009,1.15027,608.61,49.170,15.113,743.09,35.204,31.274,0.043415,0.061772,0.030917,22.098,22.140
28.433594,4,85,5043.99,26.7630,1.15711,611.19,49.151,15.009,737.69,35.206,31.275,0.032838,-0.003013,-0.035702,22.033,22.140
28.437500,4,85,5037.95,26.6797,1.14293,602.98,49.175,15.048,739.99,35.209,31.277,-0.063354,-0.002301,-0.028695,21.845,22.139
28.441406,4,85,5044.70,26.8457,1.14303,603.84,49.154,15.069,740.69,35.212,31.279,0.037656,-0.006029,-0.033408,21.937,22.139
28.445313,4,85,5036.30,26.6234,1.14570,604.24,49.167,15.111,742.99,35.214,31.281,-0.037502,-0.048782,0.022355,21.898,22.139
28.449219,4,85,5045.06,26.7431,1.15415,609.76,49.169,15.079,741.43,35.217,31.282,0.074484,0.057855,0.027724,22.011,22.139
28.453125,4,85,5047.14,26.7083,1.14180,603.48,49.147,15.106,742.41,35.220,31.284,-0.009673,-0.021930,-0.003067,21.952,22.139
28.457031,4,85,5025.69,26.7029,1.15210,606.34,49.163,15.150,744.84,35.223,31.286,-0.029076,-0.063231,0.032508,21.804,22.139
28.460938,4,85,5041.37,26.6473,1.13915,601.40,49.193,15.032,739.45,35.225,31.288,0.011268,-0.004132,-0.030754,21.903,22.139
28.464844,4,85,5044.97,26.6947,1.14630,605.60,49.154,15.129,743.68,35.228,31.290,0.001555,-0.009312,-0.020592,21.838,22.139
28.468750,4,85,5041.52,26.7785,1.14558,604.80,49.161,15.034,739.10,35.231,31.291,0.064143,0.065674,0.033515,21.882,22.139
28.472656,4,85,5037.93,26.6645,1.15303,608.30,49.168,15.124,743.62,35.233,31.293,-0.050069,-0.013347,-0.010669,21.982,22.139
28.476563,4,85,5041.67,26.6368,1.14973,607.01,49.154,15.147,744.55,35.236,31.295,-0.066044,0.002033,-0.035381,22.036,22.139
28.480469,4,85,5026.09,26.5799,1.15062,605.60,49.173,14.872,731.29,35.239,31.297,-0.061780,-0.003973,-0.021036,21.867,22.139
28.484375,4,85,5046.80,26.7611,1.14530,605.29,49.152,15.172,745.71,35.241,31.298,-0.035807,0.010336,-0.016953,21.995,22.139
28.488281,4,85,5043.19,26.6397,1.15153,608.15,49.168,15.012,738.12,35.244,31.300,-0.017904,-0.057697,0.029539,21.918,22.139
28.492188,4,85,5031.01,26.5275,1.15137,606.59,49.160,15.118,743.21,35.247,31.302,0.058380,0.068119,0.035730,21.854,22.139
28.496094,4,85,5032.61,26.6541,1.12751,594.21,49.172,14.996,737.40,35.249,31.303,0.074271,0.047095,0.015560,21.934,22.139
28.500000,4,85,5026.67,26.4189,1.13287,596.33,49.158,15.116,743.08,35.252,31.305,-0.039314,-0.040519,0.014465,21.835,22.139
28.503906,4,85,5044.53,26.7700,1.14463,604.67,49.173,15.132,744.09,35.255,31.307,-0.011768,-0.033476,0.012219,21.933,22.139
28.507813,4,85,5034.11,26.5131,1.14244,602.26,49.147,15.088,741.52,35.257,31.309,-0.057982,0.001226,-0.031003,22.005,22.139
28.511719,4,85,5035.84,26.5855,1.14170,602.08,49.170,15.055,740.26,35.260,31.311,0.021620,0.052022,0.023630,22.003,22.139
28.515625,4,85,5039.86,26.6632,1.14243,602.94,49.158,15.135,744.00,35.263,31.312,0.059865,0.007802,-0.018364,21.911,22.139
28.519531,4,85,5028.96,26.6529,1.14416,602.55,49.168,15.022,738.59,35.265,31.314,0.002029,-0.007157,-0.022934,21.751,22.139
28.523438,4,85,5030.25,26.5762,1.13335,597.01,49.156,15.010,737.84,35.268,31.316,0.025560,-0.001215,-0.036291,21.872,22.138
28.527344,4,85,5041.42,26.6154,1.15072,607.51,49.145,15.174,745.74,35.271,31.317,-0.000142,0.030794,0.010688,22.041,22.138
28.531250,4,85,5046.44,26.5976,1.14969,607.57,49.157,15.145,744.46,35.273,31.319,-0.043536,-0.032546,0.005541,22.005,22.138
28.535156,4,85,5049.04,26.7298,1.15129,608.73,49.146,15.074,740.83,35.276,31.321,0.056314,0.007567,-0.018986,22.102,22.138
28.539063,4,85,5052.12,26.8031,1.15557,611.36,49.151,15.118,743.05,35.279,31.323,0.044106,0.061881,0.033844,21.872,22.138
28.542969,4,85,5040.11,26.7514,1.14240,602.96,49.155,15.035,739.04,35.281,31.324,-0.038361,-0.043907,0.017885,21.867,22.138
28.546875,4,85,5037.55,26.6705,1.14116,602.00,49.167,15.092,742.05,35.284,31.326,-0.061576,0.000720,-0.027417,21.848,22.138
28.550781,4,85,5045.49,26.7514,1.15700,611.31,49.139,15.066,740.34,35.287,31.328,-0.053523,0.004721,-0.031303,21.838,22.138
28.554688,4,85,5035.66,26.5803,1.13553,598.80,49.154,15.092,741.81,35.289,31.330,-0.016098,-0.056572,0.028238,21.961,22.138
28.558594,4,85,5048.33,26.7980,1.15709,611.71,49.154,15.087,741.59,35.292,31.331,-0.047287,0.004186,-0.025266,21.917,22.138
28.562500,4,85,5046.14,26.7728,1.13571,600.14,49.167,15.087,741.81,35.295,31.333,0.076317,0.038588,0.010419,21.837,22.138
28.566406,4,85,5048.70,26.7281,1.14657,606.19,49.179,15.110,743.08,35.297,31.335,-0.053492,-0.014363,-0.004987,21.845,22.138
28.570313,4,85,5042.52,26.7635,1.13917,601.54,49.178,15.049,740.10,35.300,31.337,0.067701,0.060251,0.034271,21.991,22.138
28.574219,4,85,5036.42,26.6134,1.14431,603.52,49.159,15.109,742.73,35.303,31.338,-0.022144,-0.056903,0.026086,21.927,22.138
28.578125,4,85,5038.15,26.6203,1.13213,597.30,49.161,15.066,740.67,35.305,31.340,-0.041446,-0.034324,0.006647,21.938,22.138
28.582031,4,85,5051.01,26.7645,1.15558,611.24,49.174,15.119,743.47,35.308,31.342,0.076754,0.054379,0.026970,21.981,22.138
28.585938,4,85,5036.54,26.6517,1.14157,602.09,49.167,15.024,738.70,35.311,31.343,-0.025299,-0.066542,0.034363,21.985,22.138
28.589844,4,85,5033.72,26.7311,1.15158,607.03,49.185,14.996,737.59,35.313,31.345,-0.018939,-0.062023,0.032842,21.815,22.138
28.593750,4,85,5047.22,26.8138,1.14497,605.17,49.166,15.160,745.35,35.316,31.347,0.031881,-0.000292,-0.036976,22.006,22.138
28.597656,4,85,5030.63,26.5624,1.12891,594.72,49.163,15.013,738.10,35.319,31.349,-0.057466,-0.007232,-0.014699,21.849,22.138
28.601563,4,85,5039.89,26.6798,1.14305,603.28,49.157,15.164,745.43,35.321,31.350,-0.009838,-0.034955,0.010618,21.884,22.138
28.605469,4,85,5037.30,26.6313,1.13826,600.44,49.159,15.181,746.30,35.324,31.352,-0.019785,-0.064947,0.032814,21.900,22.137
28.609375,4,85,5028.14,26.5381,1.13644,598.39,49.165,15.200,747.31,35.327,31.354,-0.016899,-0.055899,0.031676,21.947,22.137
28.613281,4,85,5034.36,26.7107,1.13723,599.55,49.185,15.009,738.21,35.329,31.356,-0.062547,0.002013,-0.034712,21.725,22.137
28.617188,4,85,5044.45,26.6023,1.14905,606.99,49.190,15.023,738.98,35.332,31.357,-0.008631,0.024532,0.006389,21.984,22.137
28.621094,4,85,5050.86,26.7604,1.14127,603.65,49.167,15.116,743.22,35.335,31.359,0.018856,-0.003171,-0.033868,22.016,22.137
28.625000,4,85,5032.61,26.6279,1.13316,597.19,49.174,15.021,738.64,35.337,31.361,-0.003221,0.030284,0.009925,21.963,22.137
28.628906,4,85,5039.42,26.7196,1.14419,603.82,49.150,15.173,745.74,35.340,31.362,-0.020364,-0.061722,0.032678,21.890,22.137
28.632813,4,85,5039.36,26.6579,1.14103,602.15,49.163,15.180,746.31,35.343,31.364,-0.061491,-0.000395,-0.030328,21.920,22.137
28.636719,4,85,5032.70,26.6064,1.15144,606.84,49.162,15.024,738.60,35.345,31.366,0.015464,0.043762,0.016030,21.779,22.137
28.640625,4,85,5034.25,26.5579,1.14879,605.62,49.178,15.162,745.64,35.348,31.368,0.053337,0.065410,0.035591,21.953,22.137
28.644531,4,85,5038.48,26.4890,1.12788,595.10,49.163,15.116,743.16,35.350,31.369,-0.001190,-0.006398,-0.016425,21.845,22.137
28.648438,4,85,5040.60,26.6701,1.14258,603.11,49.154,15.183,746.30,35.353,31.371,-0.057747,-0.004719,-0.021745,21.796,22.137
28.652344,4,85,5039.10,26.7902,1.13934,601.22,49.150,15.071,740.76,35.356,31.373,0.015342,-0.002888,-0.027862,21.986,22.137
28.656250,4,85,5032.38,26.5203,1.13943,600.47,49.199,15.007,738.33,35.358,31.374,-0.010987,-0.034169,0.014187,22.008,22.137
28.660156,4,85,5049.95,26.7649,1.14484,605.43,49.180,15.106,742.89,35.361,31.376,0.073145,0.020481,-0.001451,21.930,22.137
28.664063,4,85,5041.98,26.7857,1.15648,610.62,49.167,15.137,744.23,35.364,31.378,-0.053761,-0.014030,-0.009143,21.884,22.137
28.667969,4,85,5037.71,26.6276,1.14342,603.21,49.149,15.249,749.48,35.366,31.380,0.023823,0.048558,0.024935,21.923,22.137
28.671875,4,85,5046.94,26.6288,1.13827,601.59,49.168,15.071,740.99,35.369,31.381,-0.059291,-0.005299,-0.023117,21.823,22.137
28.675781,4,85,5046.50,26.7364,1.15279,609.21,49.174,15.003,737.74,35.372,31.383,-0.050783,0.002907,-0.029813,21.959,22.137
28.679688,4,85,5037.48,26.6721,1.13729,599.95,49.156,15.146,744.52,35.374,31.385,-0.046522,0.001581,-0.024059,21.990,22.137
28.683594,4,85,5034.69,26.5433,1.12830,594.88,49.166,15.033,739.10,35.377,31.386,-0.049493,0.004141,-0.028929,22.037,22.137
28.687500,4,85,5039.62,26.7461,1.15174,607.83,49.155,15.215,747.87,35.380,31.388,-0.022027,-0.065025,0.035938,21.831,22.136
28.691406,4,85,5041.61,26.7406,1.14401,603.99,49.175,15.134,744.23,35.382,31.390,-0.058926,0.003255,-0.034269,21.921,22.136
28.695313,4,85,5033.32,26.6519,1.12965,595.43,49.176,15.109,742.99,35.385,31.391,0.067630,0.019969,-0.002993,21.863,22.136
28.699219,4,85,5038.91,26.7140,1.14452,603.93,49.166,14.993,737.15,35.387,31.393,0.069458,0.020366,-0.004297,21.873,22.136
28.703125,4,85,5041.07,26.6485,1.14767,605.86,49.145,15.040,739.14,35.390,31.395,-0.022120,-0.066621,0.036274,21.806,22.136
28.707031,4,85,5050.99,26.9088,1.14276,604.45,49.164,15.079,741.34,35.393,31.396,-0.037088,-0.050655,0.022264,21.943,22.136
28.710938,4,85,5045.06,26.7634,1.14169,603.17,49.149,15.093,741.80,35.395,31.398,0.074570,0.055062,0.025239,22.012,22.136
28.714844,4,85,5042.62,26.6900,1.13459,599.13,49.139,15.121,743.01,35.398,31.400,0.037263,-0.004503,-0.032119,21.943,22.136
28.718750,4,85,5046.00,26.6373,1.14856,606.92,49.151,15.085,741.42,35.400,31.402,0.060403,0.006260,-0.017641,21.940,22.136
28.722656,4,85,5037.61,26.5610,1.12637,594.20,49.123,15.133,743.40,35.403,31.403,-0.022168,-0.066412,0.031932,21.967,22.136
28.726563,4,85,5037.39,26.6791,1.12540,593.66,49.148,15.106,742.46,35.406,31.405,-0.060590,0.001851,-0.031072,21.857,22.136
28.730469,4,85,5041.42,26.7529,1.13486,599.13,49.157,15.089,741.72,35.408,31.407,0.039072,0.058549,0.032075,22.042,22.136
28.734375,4,85,5039.82,26.6133,1.15480,609.47,49.181,15.046,740.00,35.411,31.408,-0.027470,-0.063733,0.034442,21.966,22.136
28.738281,4,85,5038.01,26.7131,1.14762,605.46,49.137,15.200,746.86,35.414,31.410,0.050908,0.063656,0.035029,21.822,22.136
28.742188,4,85,5033.29,26.6186,1.14245,602.17,49.199,14.960,736.02,35.416,31.412,0.074556,0.055331,0.028656,21.788,22.136
28.746094,4,85,5038.08,26.6718,1.14771,605.52,49.171,15.085,741.76,35.419,31.413,-0.058804,-0.003683,-0.018533,22.005,22.136
28.750000,4,85,5033.03,26.5322,1.13660,599.05,49.139,15.113,742.64,35.421,31.415,-0.037318,-0.043661,0.018019,21.882,22.136
28.753906,4,85,5039.28,26.6116,1.15583,609.95,49.182,14.939,734.71,35.424,31.417,0.003821,0.038171,0.014732,21.830,22.136
28.757813,4,85,5035.97,26.6736,1.14214,602.32,49.161,15.170,745.76,35.426,31.418,-0.054121,-0.013347,-0.011365,21.905,22.136
28.761719,4,85,5039.05,26.5229,1.15125,607.50,49.170,15.076,741.29,35.429,31.420,-0.017659,-0.057971,0.027924,21.902,22.136
28.765625,4,85,5028.07,26.5111,1.13885,599.65,49.181,14.990,737.24,35.432,31.422,-0.025326,-0.064640,0.034591,21.848,22.136
28.769531,4,85,5044.24,26.7816,1.14318,603.87,49.185,15.047,740.08,35.434,31.423,-0.044375,-0.040318,0.012830,22.009,22.135
28.773438,4,85,5048.86,26.8120,1.14608,605.95,49.152,15.171,745.66,35.437,31.425,0.071280,0.017834,-0.004853,21.948,22.135
28.777344,4,85,5047.04,26.8630,1.14630,605.85,49.183,15.070,741.18,35.439,31.427,-0.040133,-0.039727,0.013512,21.921,22.135
28.781250,4,85,5050.84,26.7022,1.13791,601.87,49.158,15.176,746.03,35.442,31.428,-0.063332,0.001211,-0.036147,22.041,22.135
28.785156,4,85,5041.16,26.6200,1.16187,613.36,49.167,15.020,738.51,35.444,31.430,-0.016376,-0.044056,0.021453,21.872,22.135
28.789063,4,85,5035.97,26.6432,1.14124,601.85,49.171,14.936,734.43,35.447,31.431,0.018757,0.000591,-0.034964,21.937,22.135
28.792969,4,85,5037.00,26.5679,1.14290,602.85,49.145,15.181,746.06,35.450,31.433,0.076600,0.038407,0.014011,21.879,22.135
28.796875,4,85,5046.80,26.8279,1.14407,604.64,49.155,15.170,745.66,35.452,31.435,0.069545,0.025718,-0.000623,21.766,22.135
28.800781,4,85,5043.63,26.7424,1.14164,602.98,49.160,15.118,743.19,35.455,31.437,0.020750,0.047376,0.023568,21.836,22.135
28.804688,4,85,5024.83,26.5122,1.13376,596.58,49.183,15.036,739.52,35.457,31.438,0.035504,-0.001468,-0.033801,21.886,22.135
28.808594,4,85,5041.20,26.7332,1.14871,606.42,49.169,15.097,742.32,35.460,31.440,-0.015034,-0.044747,0.019787,21.809,22.135
28.812500,4,85,5037.90,26.7208,1.13917,600.99,49.194,14.915,733.74,35.462,31.441,0.060061,0.007980,-0.016378,21.885,22.135
28.816406,4,85,5037.21,26.7152,1.13924,600.94,49.180,15.001,737.77,35.465,31.443,0.062060,0.005129,-0.012847,21.938,22.135
28.820313,4,85,5038.20,26.6055,1.13644,599.59,49.171,14.970,736.07,35.467,31.445,0.041768,0.059479,0.034270,21.821,22.135
28.824219,4,85,5049.89,26.7633,1.14678,606.44,49.161,15.096,742.13,35.470,31.446,0.001908,0.038349,0.016249,21.874,22.135
28.828125,4,85,5027.76,26.5069,1.13728,598.78,49.193,14.991,737.44,35.473,31.448,-0.040828,-0.031883,0.010683,21.796,22.135
28.832031,4,85,5057.32,26.9152,1.15828,613.42,49.126,15.298,751.52,35.475,31.450,0.067844,0.018094,-0.004698,22.011,22.135
28.835938,4,85,5033.55,26.5538,1.12756,594.35,49.164,15.126,743.65,35.478,31.451,0.070737,0.061401,0.028126,21.754,22.135
28.839844,4,85,5041.92,26.7793,1.13937,601.57,49.165,15.035,739.18,35.480,31.453,-0.010318,-0.031291,0.006096,21.957,22.135
28.843750,4,85,5038.17,26.6185,1.15761,610.75,49.162,15.119,743.28,35.483,31.455,0.014939,0.041342,0.015816,22.070,22.135
28.847656,4,85,5040.56,26.6025,1.13766,600.51,49.176,15.080,741.56,35.486,31.456,-0.012191,-0.034937,0.010328,21.789,22.135
28.851563,4,85,5041.49,26.7293,1.13846,601.04,49.175,15.061,740.64,35.488,31.458,0.061690,0.006679,-0.019199,21.919,22.134
28.855469,4,85,5049.51,26.8141,1.15990,613.34,49.177,15.082,741.70,35.491,31.459,-0.007414,-0.015348,-0.010749,21.985,22.134
28.859375,4,85,5044.81,26.7691,1.14519,604.99,49.154,15.173,745.83,35.493,31.461,-0.017576,-0.043751,0.020045,21.947,22.134
28.863281,4,85,5033.37,26.6363,1.14784,605.02,49.177,15.037,739.49,35.496,31.463,0.029913,-0.001553,-0.032441,22.040,22.134
28.867188,4,85,5044.05,26.7495,1.13958,601.94,49.163,15.181,746.34,35.498,31.464,-0.064241,0.000229,-0.031426,22.010,22.134
28.871094,4,85,5030.92,26.5778,1.14387,602.63,49.155,15.149,744.66,35.501,31.466,-0.060917,0.002479,-0.032406,21.760,22.134
28.875000,4,85,5029.79,26.5715,1.15908,610.51,49.140,15.143,744.12,35.504,31.468,-0.026240,-0.065771,0.034345,21.884,22.134
28.878906,4,85,5043.41,26.7150,1.14971,607.21,49.165,15.115,743.15,35.506,31.469,-0.010071,-0.029394,0.007774,22.009,22.134
28.882813,4,85,5046.41,26.7048,1.13933,602.09,49.176,15.088,741.96,35.509,31.471,0.062598,0.008634,-0.018387,22.015,22.134
28.886719,4,85,5034.04,26.6754,1.14575,604.00,49.137,15.097,741.82,35.511,31.473,-0.028359,-0.062245,0.030005,21.888,22.134
28.890625,4,85,5045.85,26.7591,1.14634,605.73,49.121,15.167,745.01,35.514,31.474,-0.030743,-0.055872,0.027367,21.841,22.134
28.894531,4,85,5031.76,26.6069,1.14490,603.28,49.139,15.135,743.69,35.516,31.476,0.073568,0.037462,0.012031,21.926,22.134
28.898438,4,85,5042.91,26.6000,1.14606,605.23,49.153,15.118,743.08,35.519,31.478,-0.055028,0.003605,-0.031097,22.016,22.134
28.902344,4,85,5036.88,26.6673,1.14705,605.02,49.157,15.075,741.05,35.522,31.479,0.041959,-0.002864,-0.030860,21.914,22.134
28.906250,4,85,5039.11,26.5543,1.14133,602.27,49.147,15.092,741.73,35.524,31.481,-0.048455,-0.028026,0.004657,21.997,22.134
28.910156,4,85,5040.19,26.6914,1.15404,609.11,49.137,15.069,740.45,35.527,31.482,-0.021356,-0.058082,0.031458,21.927,22.134
28.914063,4,85,5041.33,26.7842,1.14068,602.20,49.136,15.129,743.39,35.529,31.484,-0.002517,-0.014357,-0.011760,21.960,22.134
28.917969,4,85,5032.72,26.5608,1.12919,595.11,49.176,15.093,742.18,35.532,31.486,-0.026652,-0.064466,0.033130,21.849,22.134
28.921875,4,85,5037.24,26.5957,1.16225,613.08,49.168,15.070,740.97,35.534,31.487,0.067295,0.059219,0.031752,21.963,22.134
28.925781,4,85,5034.81,26.5799,1.14903,605.82,49.160,15.109,742.79,35.537,31.489,0.053122,0.004968,-0.022669,21.892,22.134
28.929688,4,85,5037.31,26.5390,1.13729,599.93,49.136,15.197,746.73,35.539,31.491,-0.062766,-0.000790,-0.033376,21.854,22.133
28.933594,4,85,5038.26,26.5632,1.15507,609.42,49.145,15.158,744.93,35.542,31.492,-0.025810,-0.066091,0.035328,21.880,22.133
28.937500,4,85,5036.34,26.6191,1.13827,600.33,49.171,15.133,744.08,35.545,31.494,0.006178,0.041302,0.014172,21.973,22.133
28.941406,4,85,5038.37,26.6577,1.13504,598.87,49.154,15.049,739.70,35.547,31.496,0.041343,0.000029,-0.031078,21.890,22.133
28.945313,4,85,5043.47,26.7239,1.14213,603.22,49.146,15.051,739.68,35.550,31.497,0.060105,0.065528,0.035547,21.954,22.133
28.949219,4,85,5045.68,26.7783,1.14367,604.30,49.160,15.149,744.73,35.552,31.499,-0.013963,-0.033338,0.007724,21.954,22.133
28.953125,4,85,5035.69,26.6742,1.13838,600.31,49.174,15.148,744.88,35.555,31.500,-0.000382,0.035900,0.010333,22.076,22.133
28.957031,4,85,5047.82,26.7800,1.14881,607.27,49.189,15.110,743.26,35.557,31.502,0.078033,0.041683,0.016655,21.937,22.133
28.960938,4,85,5034.67,26.7035,1.14563,604.01,49.130,15.124,743.05,35.560,31.504,0.076146,0.052920,0.022609,21.876,22.133
28.964844,4,85,5035.00,26.6221,1.14700,604.77,49.173,15.198,747.31,35.562,31.505,-0.032353,-0.054688,0.025832,21.910,22.133
28.968750,4,85,5050.99,26.6386,1.15813,612.58,49.165,15.079,741.37,35.565,31.507,-0.043766,-0.036475,0.006674,21.923,22.133
28.972656,4,85,5046.82,26.8182,1.14416,604.69,49.146,15.157,744.90,35.567,31.509,0.012769,0.042205,0.018570,22.055,22.133
28.976563,4,85,5038.35,26.6842,1.13888,600.89,49.152,15.158,745.02,35.570,31.510,0.061809,0.011625,-0.012293,21.868,22.133
28.980469,4,85,5036.77,26.5579,1.14546,604.17,49.157,15.061,740.34,35.573,31.512,-0.060786,0.004435,-0.030815,21.912,22.133
28.984375,4,85,5028.69,26.5177,1.15072,605.97,49.156,15.006,737.63,35.575,31.513,0.066222,0.017846,-0.008397,21.887,22.133
28.988281,4,85,5026.66,26.5736,1.15376,607.33,49.172,14.958,735.52,35.577,31.515,-0.021756,-0.065701,0.035061,21.855,22.133
28.992188,4,85,5035.01,26.6017,1.13651,599.24,49.160,15.031,738.94,35.580,31.517,-0.025627,0.013377,-0.007446,22.013,22.133
28.996094,4,85,5044.59,26.7500,1.14456,604.64,49.182,15.163,745.73,35.582,31.518,-0.049267,0.002472,-0.025005,21.871,22.133
29.000000,0,0,5001.80,26.4250,1.11498,584.01,49.184,14.804,728.12,35.585,31.520,-0.017662,-0.060821,0.031098,21.713,22.133
29.003906,0,0,4981.90,26.1574,1.10656,577.29,49.213,14.798,728.24,35.587,31.521,0.058473,0.006609,-0.016505,21.763,22.133
29.007813,0,0,4946.29,25.7896,1.10279,571.22,49.181,14.656,720.80,35.589,31.522,0.017031,-0.002601,-0.033790,21.583,22.133
29.011719,0,0,4925.65,25.5417,1.09710,565.90,49.236,14.633,720.46,35.592,31.524,-0.046831,-0.025163,0.002653,21.357,22.132
29.015625,0,0,4912.91,25.2387,1.08685,559.16,49.191,14.604,718.37,35.594,31.525,-0.056367,0.001879,-0.032562,21.428,22.132
29.019531,0,0,4890.53,25.1259,1.08409,555.20,49.229,14.371,707.48,35.596,31.526,0.022458,-0.000363,-0.034415,21.293,22.132
29.023438,0,0,4850.76,24.7852,1.05502,535.92,49.249,14.219,700.27,35.598,31.527,-0.002432,-0.013561,-0.010485,21.127,22.132
29.027344,0,0,4821.49,24.3972,1.04028,525.24,49.249,14.185,698.61,35.600,31.528,-0.023135,-0.064907,0.032950,21.043,22.132
29.031250,0,0,4793.86,24.1331,1.03437,519.27,49.247,14.003,689.59,35.602,31.529,-0.016718,-0.054171,0.028629,20.803,22.132
29.035156,0,0,4771.42,23.9029,1.02214,510.73,49.283,13.764,678.32,35.603,31.530,0.002747,0.032918,0.011082,20.773,22.132
29.039063,0,0,4731.05,23.4448,1.00767,499.24,49.283,13.705,675.44,35.605,31.531,-0.054435,-0.003256,-0.019624,20.631,22.132
29.042969,0,0,4717.85,23.2807,1.01356,500.75,49.296,13.632,672.03,35.606,31.532,-0.038477,-0.035540,0.010515,20.462,22.132
29.046875,0,0,4684.21,23.0160,0.99771,489.40,49.263,13.565,668.27,35.608,31.533,-0.042439,-0.029251,0.005016,20.436,22.132
29.050781,0,0,4669.41,22.9719,0.98165,480.01,49.301,13.538,667.46,35.609,31.533,-0.058938,0.002456,-0.032594,20.351,22.132
29.054688,0,0,4633.83,22.6381,0.97094,471.15,49.297,13.390,660.08,35.611,31.534,-0.032197,0.004489,-0.014364,20.220,22.132
29.058594,0,0,4618.63,22.3547,0.95932,463.98,49.298,13.148,648.16,35.612,31.535,-0.055263,0.001976,-0.032845,20.205,22.132
29.062500,0,0,4580.04,22.0580,0.93094,446.50,49.358,12.894,636.40,35.613,31.535,-0.010719,-0.018383,-0.000880,19.925,22.132
29.066406,0,0,4568.89,21.9457,0.93930,449.41,49.333,13.149,648.67,35.614,31.535,0.018636,-0.001569,-0.029903,19.904,22.132
29.070313,0,0,4532.40,21.5305,0.91875,436.07,49.323,12.835,633.07,35.616,31.536,-0.001998,0.025249,0.005922,19.803,22.132
29.074219,0,0,4509.42,21.2093,0.92993,439.14,49.330,12.828,632.82,35.617,31.536,0.065992,0.048800,0.023623,19.648,22.132
29.078125,0,0,4479.23,21.0333,0.89648,420.51,49.352,12.613,622.47,35.618,31.536,-0.057066,0.002876,-0.028880,19.446,22.132
29.082031,0,0,4458.57,20.8620,0.88835,414.77,49.355,12.559,619.82,35.618,31.536,0.045279,0.055793,0.031741,19.409,22.132
29.085938,0,0,4425.02,20.4055,0.88852,411.73,49.378,12.525,618.48,35.619,31.537,0.055291,0.055930,0.032294,19.325,22.132
29.089844,0,0,4411.67,20.4202,0.87475,404.13,49.410,12.322,608.82,35.620,31.537,-0.032922,0.007601,-0.014475,19.146,22.131
29.093750,0,0,4387.75,20.2591,0.87021,399.85,49.418,12.172,601.53,35.621,31.537,-0.024841,-0.056966,0.029548,19.042,22.131
29.097656,0,0,4358.44,20.0586,0.84162,384.13,49.418,12.110,598.48,35.621,31.537,-0.034666,-0.033121,0.011975,19.041,22.131
29.101563,0,0,4339.28,19.7304,0.84553,384.22,49.409,11.982,592.03,35.622,31.536,-0.034078,-0.037297,0.013875,18.849,22.131
29.105469,0,0,4313.53,19.5454,0.84313,380.85,49.443,12.013,593.93,35.622,31.536,-0.006768,-0.022618,0.001040,18.713,22.131
29.109375,0,0,4297.44,19.3946,0.82636,371.88,49.423,11.859,586.13,35.623,31.536,-0.023875,0.011942,-0.009540,18.648,22.131
29.113281,0,0,4254.84,19.0480,0.81757,364.28,49.462,11.737,580.55,35.623,31.536,-0.015820,-0.049003,0.029755,18.515,22.131
29.117188,0,0,4236.44,18.8416,0.80915,358.97,49.453,11.611,574.22,35.623,31.536,-0.039720,0.004124,-0.021557,18.357,22.131
29.121094,0,0,4209.84,18.5395,0.80520,354.98,49.453,11.608,574.07,35.624,31.535,0.046495,0.003252,-0.020829,18.194,22.131
29.125000,0,0,4180.99,18.4878,0.78474,343.59,49.445,11.321,559.77,35.624,31.535,-0.014337,-0.046968,0.022739,18.207,22.131
